unit,cycle,op_1,op_2,op_3,s_1,s_2,s_3,s_4,s_5,s_6,s_7,s_8,s_9,s_10,s_11,s_12,s_13,s_14,s_15,s_16,s_17,s_18,s_19,s_20,s_21,max_cycle,RUL,s_7_roll_mean_5,s_7_roll_std_5,s_12_roll_mean_5,s_12_roll_std_5,s_14_roll_mean_5,s_14_roll_std_5,s_20_roll_mean_5,s_20_roll_std_5,s_21_roll_mean_5,s_21_roll_std_5,predicted_rul,uncertainty_std,error,abs_error,overestimate
7,11,25.0015,0.6218,60.0,462.54,536.53,1261.68,1049.59,7.05,9.03,175.64,1915.18,8000.32,0.94,36.74,164.01,2028.05,7867.15,10.9138,0.02,308,1915,84.93,14.27,8.5656,221,140,248.498,133.9453359397034,233.67799999999997,126.49000778717674,8054.282000000001,106.80245535567032,18.509999999999998,9.389267809579193,11.10506,5.593544978186911,123.11,26.18888886531845,16.89,16.89,False
7,12,10.0062,0.25,100.0,489.05,604.94,1501.51,1308.85,10.52,15.49,394.31,2318.99,8772.45,1.26,45.56,371.6,2388.17,8120.12,8.6376,0.03,369,2319,100.0,28.34,17.1774,221,140,248.478,133.91810714014738,233.658,126.46273352256796,8053.644,106.29534340694293,18.438,9.292473836390396,11.122559999999998,5.617037780093703,75.42,41.91280949781344,64.58,64.58,False
7,13,20.0014,0.7,100.0,491.19,607.07,1482.32,1253.74,9.35,13.66,334.32,2323.92,8720.33,1.07,44.44,314.97,2388.12,8058.25,9.206,0.02,366,2324,100.0,24.56,14.6819,221,140,287.42600000000004,122.1285989439001,270.53,115.28911592166898,8048.95,105.25871151595918,21.266,8.345701288687488,12.7962,5.043383442194337,127.12,22.329478274245453,12.879999999999995,12.879999999999995,False
7,14,35.0035,0.84,100.0,449.44,556.16,1366.51,1130.99,5.48,8.0,194.35,2222.78,8343.57,1.02,42.11,182.7,2387.92,8062.04,9.3022,0.02,335,2223,100.0,14.7,8.8983,221,140,298.568,106.73182032552427,280.892,101.04979599187732,8045.864,104.43649520162914,22.096,7.131586779952973,13.306720000000002,4.301871307582317,70.05,39.89946741499191,69.95,69.95,False
7,15,0.0024,0.0014,100.0,518.67,642.93,1592.94,1413.53,14.62,21.61,553.4,2388.2,9049.42,1.3,47.85,520.97,2388.12,8131.31,8.4929,0.03,393,2388,100.0,38.99,23.2272,221,140,330.404,155.15243675173133,310.85,146.49433384947017,8047.773999999999,106.24323710241478,24.172000000000004,10.30611808587501,14.510079999999999,6.122932639430226,108.55,31.648499174526407,31.450000000000003,31.450000000000003,False
7,16,42.0018,0.84,100.0,445.0,549.74,1348.05,1126.17,3.91,5.71,138.6,2211.72,8323.15,1.02,42.1,130.62,2387.89,8078.99,9.3754,0.02,333,2212,100.0,10.69,6.3151,221,140,322.996,164.96332995547826,304.172,155.3546332427843,8090.142,33.63284808041142,23.456,11.247396587655295,14.05998,6.722520381300454,119.72,31.020341713140414,20.28,20.28,False
7,17,10.0055,0.25,100.0,489.05,604.84,1500.08,1317.67,10.52,15.5,393.61,2318.99,8766.55,1.26,45.51,371.25,2388.19,8122.53,8.6416,0.03,370,2319,100.0,28.44,17.109,221,140,322.856,164.88795689800997,304.10200000000003,155.3167301677447,8090.624000000001,34.182650277590135,23.476,11.258336022698915,14.046300000000002,6.714655629665605,68.98,33.33736042340485,71.02,71.02,False
7,18,0.0011,0.0,100.0,518.67,642.7,1600.27,1415.2,14.62,21.61,553.06,2388.11,9040.51,1.3,47.69,521.13,2388.15,8130.59,8.4618,0.03,392,2388,100.0,38.97,23.2377,221,140,366.604,194.964852037489,345.334,183.69526186050638,8105.092,32.3125535976356,26.358000000000004,13.269889600143625,15.75746,7.9022766461950695,104.22,26.094282898750073,35.78,35.78,False
7,19,35.006,0.84,100.0,449.44,555.88,1364.94,1135.62,5.48,8.0,194.17,2222.86,8348.44,1.02,42.07,183.19,2387.95,8063.44,9.3259,0.02,333,2223,100.0,15.05,8.8413,221,140,366.56800000000004,195.00462268879676,345.432,183.58690563327224,8105.372,31.84896733019894,26.428000000000004,13.193722749853428,15.746060000000003,7.914677002442993,115.77,31.2457533114502,24.230000000000004,24.230000000000004,False
7,20,10.0047,0.25,100.0,489.05,604.87,1497.14,1311.68,10.52,15.5,394.11,2318.96,8771.86,1.26,45.51,371.29,2388.17,8115.48,8.6638,0.03,369,2319,100.0,28.45,17.0628,221,140,334.71,167.9917529225765,315.496,158.2646785609474,8102.206,29.31169101229164,24.32,11.405739783109203,14.51318,6.869039803131147,92.59,37.156182527272634,47.41,47.41,False
7,21,20.007,0.7,100.0,491.19,607.82,1488.01,1251.88,9.35,13.66,335.03,2323.97,8717.88,1.08,44.53,314.83,2388.1,8054.76,9.2205,0.02,366,2324,100.0,24.32,14.6237,221,140,373.996,129.14036696556187,352.338,121.68142553405593,8097.360000000001,35.4662607276273,27.046,8.623098631002657,16.1749,5.189700460045839,110.59,33.28065353925609,29.409999999999997,29.409999999999997,False
7,22,19.9996,0.7,100.0,491.19,608.0,1486.03,1258.11,9.35,13.66,334.05,2323.99,8720.18,1.08,44.3,314.56,2388.09,8051.68,9.216,0.02,365,2324,100.0,24.39,14.7016,221,140,362.08399999999995,129.6248748504699,341.0,122.11903987503342,8083.1900000000005,37.01557645100222,26.236,8.649594210134941,15.69342,5.193046278149271,124.22,23.087910256235833,15.780000000000001,15.780000000000001,False
7,23,42.0068,0.8406,100.0,445.0,549.39,1361.57,1134.02,3.91,5.72,137.89,2211.8,8312.11,1.02,42.2,130.23,2387.87,8078.33,9.3916,0.02,330,2212,100.0,10.63,6.4617,221,140,279.05,107.85212561651251,262.82,101.32725891881235,8072.737999999999,26.034830900160493,20.568,7.416590861035818,12.33822,4.469132377430768,123.88,27.75546072397285,16.120000000000005,16.120000000000005,False
7,24,35.0025,0.8406,100.0,449.44,555.92,1363.59,1130.56,5.48,8.0,194.67,2222.77,8344.03,1.02,41.99,182.72,2387.88,8062.06,9.3239,0.02,334,2223,100.0,14.97,8.9326,221,140,279.15,107.75393728305242,262.726,101.41977435391995,8072.4619999999995,26.16503239057706,20.552,7.431542235633194,12.356480000000001,4.451424148179994,119.03,28.257195543790253,20.97,20.97,False
7,25,42.0062,0.84,100.0,445.0,549.61,1354.17,1132.1,3.91,5.71,138.34,2211.74,8310.42,1.02,42.27,130.51,2387.77,8075.04,9.3634,0.02,330,2212,100.0,10.58,6.3631,221,140,227.996,99.96454361422352,214.57,93.86667326586182,8064.374000000001,11.910654054246185,16.978,6.966101492226489,10.21654,4.187336493882477,113.89,35.45529438602928,26.11,26.11,False
7,26,42.0017,0.8416,100.0,445.0,549.49,1356.32,1135.7,3.91,5.72,137.58,2211.78,8310.52,1.02,42.23,130.63,2387.87,8079.03,9.3949,0.02,333,2212,100.0,10.61,6.3733,221,140,188.506,84.98987486753937,177.73000000000002,79.76800329706188,8069.228,11.958443460582474,14.236,5.982472732909044,8.566460000000001,3.6009985438764076,107.29,36.18737210685516,32.709999999999994,32.709999999999994,False
7,27,25.0023,0.6216,60.0,462.54,536.7,1262.75,1046.81,7.05,9.03,176.17,1915.16,7998.35,0.94,36.81,164.87,2028.09,7866.33,10.9516,0.02,306,1915,84.93,14.27,8.5211,221,140,156.93,26.81891776339975,147.792,24.562414783569007,8032.158,92.95262110344075,12.212,2.212152797615993,7.330360000000001,1.2836627976224988,121.49,30.879927137219738,18.510000000000005,18.510000000000005,False
7,28,42.0053,0.84,100.0,445.0,549.82,1353.47,1121.41,3.91,5.71,138.99,2211.79,8314.46,1.02,42.08,130.2,2387.82,8079.04,9.4142,0.02,332,2212,100.0,10.56,6.1822,221,140,157.15,26.62751114918551,147.786,24.567780323018386,8032.3,93.04129002759915,12.197999999999999,2.224852804119919,7.27446,1.3359676130056526,67.04,48.33920148285448,72.96,72.96,False
7,29,20.0065,0.7012,100.0,491.19,607.63,1485.19,1252.25,9.35,13.66,334.66,2323.99,8716.05,1.07,44.45,315.21,2388.11,8055.23,9.2368,0.02,364,2324,100.0,24.45,14.6532,221,140,185.148,85.17439034122874,174.28400000000002,80.17791890539486,8030.933999999999,92.54394107665722,14.094,6.005275181038767,8.41858,3.615610622979196,124.18,21.538050051014366,15.819999999999993,15.819999999999993,False
7,30,20.0016,0.7,100.0,491.19,607.42,1483.04,1257.18,9.35,13.66,334.49,2323.95,8718.85,1.08,44.6,314.78,2388.08,8050.63,9.2252,0.02,367,2324,100.0,24.57,14.7059,221,140,224.37800000000001,101.77891073301973,211.138,95.84606288210307,8026.052000000001,90.25096631061513,16.892000000000003,7.11525965794644,10.08714,4.291721481293957,114.43,29.193579773642018,25.569999999999993,25.569999999999993,False
7,31,24.9997,0.62,60.0,462.54,537.24,1263.17,1049.76,7.05,9.03,175.15,1915.24,8009.99,0.94,36.99,164.72,2028.15,7867.91,10.8995,0.02,307,1915,84.93,14.06,8.5968,221,140,231.892,94.92495572819615,217.956,89.70303523292873,7983.8279999999995,107.08506020916067,17.582,6.493917923719091,10.531839999999999,3.9088108297793065,112.01,33.40793169293782,27.989999999999995,27.989999999999995,False
7,32,42.0063,0.8402,100.0,445.0,549.94,1351.9,1127.59,3.91,5.72,139.19,2211.73,8312.57,1.02,42.21,130.72,2387.79,8077.85,9.3712,0.02,330,2212,100.0,10.53,6.3558,221,140,224.496,101.56057837566699,211.12600000000003,95.84530494500008,8026.1320000000005,89.37988431408822,16.834,7.152756811188263,10.09878,4.2887567641450595,124.04,23.706505436272113,15.959999999999994,15.959999999999994,False
7,33,42.0021,0.8404,100.0,445.0,550.04,1354.68,1132.36,3.91,5.72,138.86,2211.73,8315.49,1.02,42.11,130.22,2387.79,8080.41,9.3948,0.02,331,2212,100.0,10.64,6.3943,221,140,224.46999999999997,101.5879537642136,211.12999999999997,95.84108357066951,8026.406,89.58449129173978,16.85,7.135282054691328,10.1412,4.241117606834312,124.37,25.896198562723455,15.629999999999995,15.629999999999995,False
7,34,42.0052,0.84,100.0,445.0,549.85,1354.1,1132.13,3.91,5.72,137.94,2211.74,8310.48,1.02,42.16,130.6,2387.82,8085.73,9.3866,0.02,330,2212,100.0,10.44,6.4011,221,140,185.126,84.97985425970089,174.208,79.9661135731885,8032.505999999999,93.01073636951718,14.047999999999998,6.07702805654213,8.490779999999999,3.604132605357358,95.73,46.81214692790751,44.269999999999996,44.269999999999996,False
7,35,10.0063,0.2509,100.0,489.05,604.35,1504.78,1315.36,10.52,15.5,393.46,2318.98,8769.85,1.26,45.61,370.87,2388.19,8124.55,8.6851,0.03,371,2319,100.0,28.57,17.1249,221,140,196.92000000000002,111.00029436897904,185.426,104.71933288557598,8047.290000000001,102.04750560400747,14.848000000000003,7.821398212596018,8.97458,4.655885702742284,114.99,35.73051776842871,25.010000000000005,25.010000000000005,False
7,36,0.0021,0.0,100.0,518.67,643.21,1591.94,1410.05,14.62,21.61,552.93,2388.12,9055.63,1.3,47.56,521.0,2388.15,8132.47,8.4461,0.03,394,2388,100.0,38.62,23.1862,221,140,272.476,191.70935222361996,256.68199999999996,180.73367013370816,8100.201999999999,26.147767017477523,19.759999999999998,13.120074313813927,11.89246,7.841657884848074,60.29,21.496183382172752,79.71000000000001,79.71000000000001,False
7,37,25.0059,0.62,60.0,462.54,537.37,1265.54,1051.39,7.05,9.03,175.4,1915.19,8004.82,0.94,36.87,164.61,2028.14,7870.25,10.8872,0.02,307,1915,84.93,14.34,8.6381,221,140,279.71799999999996,186.01496047361348,263.46,175.38511866746285,8058.682000000001,107.81185148210783,20.522,12.548164009128984,12.34892,7.497680806889552,131.92,19.236257432255357,8.080000000000013,8.080000000000013,False
7,38,10.0054,0.2511,100.0,489.05,604.91,1500.33,1313.77,10.52,15.49,394.42,2318.96,8769.95,1.26,45.6,371.74,2388.13,8122.35,8.6384,0.03,371,2319,100.0,28.56,17.1612,221,140,330.83000000000004,172.23505160100245,311.764,162.28450181702502,8067.07,111.49360609470003,24.106,11.53858656855335,14.502300000000002,6.880700950121284,133.73,14.935765798913701,6.27000000000001,6.27000000000001,False
7,39,42.0037,0.84,100.0,445.0,549.58,1355.82,1122.79,3.91,5.71,138.85,2211.78,8312.93,1.02,42.26,129.81,2387.79,8077.16,9.4149,0.02,330,2212,100.0,10.51,6.3469,221,140,331.012,171.98056189581422,311.606,162.50521262408782,8065.356,111.20051744483982,24.119999999999997,11.517883920234645,14.49146,6.896678592844526,110.32,37.8277358561149,29.680000000000007,29.680000000000007,False
7,40,42.0016,0.841,100.0,445.0,549.72,1353.56,1128.04,3.91,5.71,138.71,2211.7,8309.21,1.02,42.2,130.33,2387.81,8075.37,9.3947,0.02,333,2212,100.0,10.58,6.3293,221,140,280.062,186.01750500960924,263.498,175.64783280758127,8055.5199999999995,106.74131861655104,20.522,12.544397952871229,12.33234,7.527176698669959,100.58,39.396492229638945,39.42,39.42,False
7,41,35.004,0.8412,100.0,449.44,555.9,1359.69,1133.24,5.48,8.0,193.78,2222.82,8339.3,1.02,42.0,183.11,2387.91,8058.08,9.3481,0.02,334,2223,100.0,14.78,8.8718,221,140,208.23200000000003,106.77071494562554,195.92,100.90795905180157,8040.642,98.17498800611067,15.754,7.436590616673749,9.469460000000002,4.467163723549879,104.03,39.83577663357399,35.97,35.97,False
7,42,42.0021,0.8417,100.0,445.0,549.89,1351.59,1127.36,3.91,5.71,138.37,2211.72,8324.37,1.02,42.34,130.48,2387.79,8079.03,9.4169,0.02,330,2212,100.0,10.64,6.3041,221,140,200.82600000000002,110.82470045075704,189.094,104.64077947913074,8082.397999999999,23.85215021754145,15.014,7.788246272428735,9.00266,4.692042204946586,110.86,35.557845829015,29.14,29.14,False
7,43,25.0041,0.6218,60.0,462.54,536.99,1257.81,1053.28,7.05,9.02,175.81,1915.26,8014.34,0.94,36.76,164.6,2028.13,7866.28,10.9149,0.02,308,1915,84.93,14.17,8.5688,221,140,157.10399999999998,26.065081622738887,147.666,24.78794928992912,8031.183999999999,92.56370633244961,12.136,2.1465623680667134,7.284180000000001,1.315449754646688,114.97,34.01219046165653,25.03,25.03,False
7,44,0.0029,0.0001,100.0,518.67,642.92,1585.86,1411.26,14.62,21.61,553.68,2388.18,9046.19,1.3,47.68,521.23,2388.13,8127.02,8.472,0.03,393,2388,100.0,38.73,23.1696,221,140,240.07,176.94637845969044,225.95,166.6186302608446,8041.156,101.0515973649108,17.78,11.871754293279489,10.64872,7.102623810043721,94.39,28.120773460201985,45.61,45.61,False
7,45,24.999,0.621,60.0,462.54,536.93,1263.47,1044.79,7.05,9.02,175.21,1915.21,8005.57,0.94,36.87,164.5,2028.13,7875.93,10.9175,0.02,307,1915,84.93,14.25,8.5724,221,140,247.36999999999998,172.41418401628096,232.78400000000002,162.362612783855,8001.267999999999,121.46961747696346,18.514,11.420172065253656,11.097339999999999,6.827087153977161,105.48,31.46060393571617,34.519999999999996,34.519999999999996,False
7,46,35.0058,0.84,100.0,449.44,555.95,1367.32,1135.15,5.48,8.0,193.87,2222.82,8341.1,1.02,41.86,183.13,2387.83,8058.04,9.3846,0.02,337,2223,100.0,14.77,8.921,221,140,247.38799999999998,172.40719509347628,232.788,162.3610832989237,8001.26,121.46494164984325,18.512,11.420990324836106,11.10718,6.823111815879905,99.66,35.30473622617793,40.34,40.34,False
7,47,35.0033,0.84,100.0,449.44,555.57,1370.75,1133.85,5.48,8.0,194.5,2222.83,8346.28,1.02,41.9,182.99,2387.9,8061.76,9.3553,0.02,335,2223,100.0,14.82,8.9238,221,140,258.614,165.21127724825564,243.28999999999996,155.64859411507717,7997.806,118.91946299912317,19.348,10.838866176865546,11.63112,6.452604600624462,122.69,27.99631940094986,17.310000000000002,17.310000000000002,False
7,48,9.9981,0.2517,100.0,489.05,604.7,1503.19,1310.58,10.52,15.49,393.97,2318.94,8779.22,1.26,45.67,371.51,2388.18,8124.54,8.6519,0.03,368,2319,100.0,28.55,17.0422,221,140,302.246,166.67712179540413,284.672,156.99668951923798,8049.4580000000005,102.45746346655271,22.224,11.027605361092672,13.325799999999997,6.559091133686127,107.03,37.857219919059034,32.97,32.97,False
7,49,42.0078,0.84,100.0,445.0,549.89,1354.75,1126.26,3.91,5.72,138.62,2211.77,8326.55,1.02,42.16,130.58,2387.79,8078.28,9.3672,0.02,332,2212,100.0,10.72,6.3906,221,140,219.234,100.28023549034984,206.54199999999997,94.67710214196491,8039.710000000001,95.30195905646396,16.622000000000003,6.881393027578069,9.97,4.091953640988616,125.11,24.99035613991924,14.89,14.89,False
7,50,9.9997,0.25,100.0,489.05,604.81,1505.46,1307.31,10.52,15.49,394.01,2319.01,8771.15,1.26,45.48,371.5,2388.15,8129.25,8.6561,0.03,369,2319,100.0,28.46,17.1827,221,140,262.994,121.7151922727808,247.942,114.81379128832924,8090.373999999999,34.23876574878509,19.464000000000002,8.41934261091684,11.692060000000001,5.055161736087183,113.62,31.363603109336783,26.379999999999995,26.379999999999995,False
7,51,20.0013,0.702,100.0,491.19,607.72,1484.56,1252.01,9.35,13.66,334.33,2323.96,8721.45,1.08,44.6,314.86,2388.08,8049.95,9.1874,0.03,364,2324,100.0,24.52,14.675,221,140,291.086,117.92290629898835,274.28799999999995,111.28307539783403,8088.755999999999,36.27910872665122,21.413999999999998,8.186243338674943,12.842860000000002,4.919758506065107,108.03,34.145411111890276,31.97,31.97,False
7,52,34.9998,0.8403,100.0,449.44,555.9,1367.83,1134.06,5.48,8.0,194.45,2222.81,8345.31,1.02,41.98,182.64,2387.98,8059.51,9.3309,0.02,332,2223,100.0,14.84,8.8578,221,140,291.076,117.93314623124404,274.21799999999996,111.35494834087982,8088.306,36.70908239114921,21.418,8.182219747721268,12.82966,4.932973133719661,90.75,40.744907657276634,49.25,49.25,False
7,53,20.0003,0.7,100.0,491.19,607.54,1483.78,1249.74,9.35,13.65,334.62,2323.94,8716.06,1.07,44.53,315.11,2388.1,8061.25,9.2526,0.03,365,2324,100.0,24.53,14.5452,221,140,279.20599999999996,107.51433406760232,262.938,101.45187095366956,8075.647999999999,31.65527791696268,20.613999999999997,7.47298334000551,12.330259999999999,4.507978432512735,122.09,27.848912007473473,17.909999999999997,17.909999999999997,False
7,54,19.9988,0.7,100.0,491.19,607.21,1487.2,1255.37,9.35,13.66,334.04,2324.03,8718.55,1.08,44.45,314.85,2388.13,8053.79,9.2415,0.02,365,2324,100.0,24.35,14.681,221,140,318.29,73.894987989714,299.79200000000003,69.91969944157367,8070.75,33.01181303715588,23.339999999999996,5.057000098872833,13.988339999999999,3.0735870490356967,104.3,39.56475704462242,35.7,35.7,False
7,55,20.0048,0.7,100.0,491.19,607.8,1482.87,1252.48,9.35,13.66,334.72,2323.96,8707.55,1.08,44.61,314.25,2388.09,8055.08,9.2854,0.03,366,2324,100.0,24.29,14.6448,221,140,306.432,62.60040471115169,288.342,59.090061516299045,8055.916,4.532668088455683,22.506,4.28670386194333,13.48076,2.5848871364142703,68.06,36.03965038676152,71.94,71.94,False
7,56,42.0003,0.8405,100.0,445.0,549.54,1353.48,1127.49,3.91,5.72,138.34,2211.77,8318.34,1.02,42.27,131.26,2387.81,8079.33,9.3964,0.02,331,2212,100.0,10.72,6.3123,221,140,267.23400000000004,94.16667234218271,251.62199999999999,88.31237155687774,8061.7919999999995,10.273335388281225,19.746000000000002,6.524356673266715,11.80822,3.959173694345827,111.85,34.25445226536253,28.150000000000006,28.150000000000006,False
7,57,41.9999,0.84,100.0,445.0,549.74,1365.08,1134.53,3.91,5.71,138.65,2211.74,8314.7,1.02,42.47,129.97,2387.84,8074.97,9.3648,0.02,330,2212,100.0,10.62,6.4125,221,140,256.074,107.33482091101658,241.08799999999997,100.84910371441103,8064.884,11.649200830963407,18.902,7.51535561367524,11.31916,4.525293998515455,121.02,29.844925866887312,18.980000000000004,18.980000000000004,False
7,58,25.0012,0.62,60.0,462.54,536.87,1263.96,1055.04,7.05,9.03,175.03,1915.21,8008.13,0.94,36.93,164.55,2028.12,7871.71,10.9404,0.02,307,1915,84.93,14.18,8.5471,221,140,224.156,101.72010288040418,210.97599999999997,95.56060003997489,8026.976000000001,87.55101587074822,16.832,6.98428020629184,10.11954,4.242484087536452,91.72,41.34345897478827,48.28,48.28,False
7,59,42.0016,0.84,100.0,445.0,549.96,1355.08,1123.64,3.91,5.72,138.62,2211.68,8312.95,1.02,42.1,130.75,2387.83,8083.63,9.37,0.02,330,2212,100.0,10.6,6.3138,221,140,185.07200000000003,85.13523929607541,174.15599999999998,79.67928576487158,8032.944,90.79278814972052,14.081999999999999,5.908165535934147,8.4461,3.5940721118252514,109.65,37.645550865938986,30.349999999999994,30.349999999999994,False
7,60,42.0057,0.842,100.0,445.0,549.91,1350.64,1123.41,3.91,5.71,138.08,2211.7,8317.19,1.02,42.08,130.49,2387.81,8077.3,9.351,0.02,331,2212,100.0,10.86,6.3121,221,140,145.744,16.37301224576695,137.40399999999997,15.182206032065578,8037.388000000001,92.67150058135489,11.395999999999999,1.5597051003314981,6.779559999999999,0.9890290481073056,116.86,31.558206539662557,23.14,23.14,False
7,61,34.9985,0.8413,100.0,449.44,555.66,1367.79,1135.58,5.48,8.0,194.2,2222.83,8342.92,1.02,41.95,183.22,2387.92,8061.9,9.34,0.02,335,2223,100.0,14.81,8.9115,221,140,156.916,26.17918505225154,147.796,24.715310639360425,8033.902,91.0123259234706,12.214,2.096635399872871,7.2994,1.312286359755384,116.9,34.51825603937719,23.099999999999994,23.099999999999994,False
7,62,35.0004,0.8409,100.0,449.44,556.0,1371.73,1132.1,5.48,8.0,195.21,2222.84,8344.49,1.02,42.27,183.4,2387.98,8065.54,9.347,0.02,335,2223,100.0,14.85,8.9346,221,140,168.228,28.43578678355896,158.48199999999997,26.56271766969782,8032.0160000000005,90.041061910664,13.059999999999999,2.1454952808151444,7.80382,1.369623279226821,136.46,12.881319808156306,3.539999999999992,3.539999999999992,False
7,63,20.0004,0.702,100.0,491.19,607.57,1486.86,1253.64,9.35,13.66,335.1,2324.02,8705.26,1.08,44.42,314.61,2388.11,8053.3,9.28,0.02,366,2324,100.0,24.37,14.7364,221,140,200.24200000000002,80.48274982876775,188.49399999999997,75.26261176706574,8068.334,12.140641663447555,15.097999999999999,5.574654249368298,9.04168,3.440573538961203,121.36,28.31343144163209,18.64,18.64,False
7,64,42.0003,0.84,100.0,445.0,549.67,1353.47,1138.17,3.91,5.71,138.47,2211.67,8321.76,1.02,42.18,130.11,2387.77,8072.74,9.4012,0.02,332,2212,100.0,10.52,6.2565,221,140,200.21200000000002,80.51148470870486,188.36599999999999,75.38581252463928,8066.156,9.371599650018439,15.081999999999999,5.590882756774642,9.03022,3.452007632813116,86.79,45.274561289978266,53.209999999999994,53.209999999999994,False
7,65,42.0043,0.84,100.0,445.0,549.04,1346.02,1128.83,3.91,5.71,138.73,2211.73,8316.05,1.02,42.02,130.41,2387.78,8075.26,9.4389,0.02,329,2212,100.0,10.64,6.3379,221,140,200.342,80.38650863173507,188.34999999999997,75.40117406247771,8065.748,8.791605086684951,15.038,5.633122579884093,9.03538,3.4469444551660553,127.49,25.232318561717612,12.510000000000005,12.510000000000005,False
