unit,cycle,op_1,op_2,op_3,s_1,s_2,s_3,s_4,s_5,s_6,s_7,s_8,s_9,s_10,s_11,s_12,s_13,s_14,s_15,s_16,s_17,s_18,s_19,s_20,s_21,max_cycle,RUL,s_7_roll_mean_5,s_7_roll_std_5,s_12_roll_mean_5,s_12_roll_std_5,s_14_roll_mean_5,s_14_roll_std_5,s_20_roll_mean_5,s_20_roll_std_5,s_21_roll_mean_5,s_21_roll_std_5,predicted_rul,uncertainty_std,pred_lower,pred_upper,interval_width,error,abs_error,overestimate,covered_by_interval
6,11,0.001,0.0004,100.0,518.67,641.94,1593.66,1399.85,14.62,21.61,553.68,2388.12,9060.33,1.3,47.35,521.42,2388.09,8139.48,8.4248,0.03,394,2388,100.0,38.97,23.3632,278,140,553.9100000000001,0.20999999999993302,521.486,0.25055937420088426,8140.9619999999995,3.8716043186264884,38.928000000000004,0.12617448236469928,23.347659999999998,0.045562298010524416,140.00000941019744,46.45890439119488,93.54110501900256,140.00000941019744,46.45890439119488,-9.410197435499867e-06,9.410197435499867e-06,True,True
6,12,-0.0018,0.0004,100.0,518.67,642.48,1588.54,1406.77,14.62,21.61,553.25,2388.01,9060.92,1.3,47.46,522.02,2388.05,8136.45,8.4515,0.03,392,2388,100.0,38.89,23.2361,278,140,553.812,0.3657458133731337,521.51,0.3008321791297276,8140.856,4.01257149469109,38.91799999999999,0.1269645619848295,23.335600000000003,0.06594414303029492,133.05180682943967,49.68718474459685,83.36462208484282,140.0,56.63537791515718,6.94819317056033,6.94819317056033,False,True
6,13,0.0049,-0.0004,100.0,518.67,642.97,1579.43,1406.15,14.62,21.61,554.06,2388.02,9054.05,1.3,47.35,521.48,2388.04,8142.43,8.4253,0.03,393,2388,100.0,39.0,23.3894,278,140,553.804,0.3582317685521021,521.5519999999999,0.2722498852156573,8141.081999999999,4.075165027334105,38.959999999999994,0.10723805294763804,23.34638,0.0701924283665965,140.00000941019744,43.121368965281974,96.87864044491546,140.00000941019744,43.121368965281974,-9.410197435499867e-06,9.410197435499867e-06,True,True
6,14,0.0003,0.0002,100.0,518.67,642.38,1585.56,1411.28,14.62,21.61,554.07,2388.07,9052.82,1.3,47.32,521.86,2388.07,8141.06,8.4098,0.03,390,2388,100.0,38.79,23.2463,278,140,553.842,0.37784917625949005,521.62,0.3029851481507706,8141.3460000000005,4.008706774011537,38.952,0.12008330441822507,23.31222,0.06871693386640777,126.45259607704295,39.48860371254925,86.9639923644937,140.0,53.036007635506294,13.547403922957045,13.547403922957045,False,True
6,15,-0.0001,-0.0003,100.0,518.67,642.24,1581.93,1400.24,14.62,21.61,553.39,2388.07,9066.42,1.3,47.51,521.94,2388.02,8146.01,8.4172,0.03,393,2388,100.0,38.78,23.2859,278,140,553.69,0.3758324094592858,521.7439999999999,0.27509998182473866,8141.086,3.539933615197661,38.886,0.10064790112068125,23.30418,0.0690379388452495,113.26161425899048,49.30002347747911,63.96159078151137,140.0,76.03840921848862,26.738385741009523,26.738385741009523,False,True
6,16,-0.0009,0.0004,100.0,518.67,642.04,1591.75,1399.06,14.62,21.61,553.5,2388.05,9060.38,1.3,47.31,522.31,2388.1,8143.03,8.4439,0.03,394,2388,100.0,38.88,23.3132,278,140,553.654,0.3855256152319354,521.922,0.29986663702383376,8141.796,3.492990123089958,38.868,0.08927485648265153,23.29418,0.061568961336055286,105.39071769578281,44.791115730492685,60.59960196529013,140.0,79.40039803470987,34.60928230421719,34.60928230421719,False,True
6,17,0.001,-0.0004,100.0,518.67,642.72,1589.54,1400.63,14.62,21.61,554.3,2388.07,9058.81,1.3,47.29,521.62,2388.09,8141.89,8.4259,0.03,392,2388,100.0,38.91,23.4286,278,140,553.8639999999999,0.3962701098998029,521.842,0.3198749755763557,8142.884,1.8917135089647994,38.872,0.09093954035510682,23.33268,0.07491186154408366,109.77586242678673,37.330174125983945,72.44568830080279,136.01358140455025,63.567893103747465,30.22413757321327,30.22413757321327,False,False
6,18,0.0016,0.0003,100.0,518.67,642.24,1588.27,1402.1,14.62,21.61,553.58,2388.06,9065.0,1.3,47.47,521.69,2388.04,8140.46,8.4369,0.03,391,2388,100.0,38.85,23.3931,278,140,553.768,0.3950569579187132,521.884,0.2704255905049933,8142.49,2.191335209410183,38.842,0.05630275304101067,23.33342,0.07562709170661006,106.89234085223363,38.525192458827206,68.36714839340642,140.0,71.63285160659358,33.10765914776637,33.10765914776637,False,True
6,19,0.0022,-0.0001,100.0,518.67,642.39,1586.74,1404.53,14.62,21.61,553.48,2388.09,9061.94,1.3,47.34,521.52,2388.09,8137.87,8.4093,0.03,393,2388,100.0,38.86,23.3345,278,140,553.65,0.36959437225145686,521.816,0.31674911207449247,8141.852000000001,3.019605934555447,38.85600000000001,0.04827007354456299,23.351059999999997,0.05859447926212628,118.48228911983462,43.186994025660425,75.2952950941742,140.0,64.7047049058258,21.51771088016538,21.51771088016538,False,True
6,20,-0.0005,0.0005,100.0,518.67,642.67,1591.13,1399.58,14.62,21.61,554.03,2388.04,9057.47,1.3,47.32,521.94,2388.01,8144.54,8.4233,0.03,391,2388,100.0,38.8,23.3437,278,140,553.778,0.3678586685127796,521.816,0.31674911207449247,8141.558,2.5483465227481,38.86,0.040620192023152014,23.36262,0.047099437363938935,119.12002475047855,40.468194647979004,78.65183010249955,140.0,61.348169897500455,20.87997524952145,20.87997524952145,False,True
6,21,-0.0024,0.0001,100.0,518.67,642.64,1584.7,1403.81,14.62,21.61,553.66,2388.02,9056.56,1.3,47.4,521.92,2388.05,8139.16,8.4174,0.03,392,2388,100.0,38.89,23.3544,278,140,553.81,0.3438022687534452,521.738,0.18552627846211014,8140.784,2.5770389985417244,38.862,0.042071367935898794,23.37086,0.03924019622784053,126.80896693654327,46.2907118285499,80.51825510799337,140.0,59.48174489200663,13.191033063456729,13.191033063456729,False,True
6,22,-0.0009,-0.0,100.0,518.67,642.65,1594.69,1405.92,14.62,21.61,553.44,2388.12,9060.39,1.3,47.37,521.73,2388.09,8144.45,8.4028,0.03,393,2388,100.0,39.04,23.3414,278,140,553.638,0.23541452801376928,521.76,0.1742125139018359,8141.296,3.0606420894973927,38.888,0.09093954035510828,23.35342,0.023304441636730122,126.80902006675655,47.096411155827965,79.71260891092858,140.0,60.28739108907142,13.190979933243455,13.190979933243455,False,True
6,23,-0.001,0.0,100.0,518.67,642.47,1589.94,1402.96,14.62,21.61,554.03,2388.11,9060.05,1.3,47.23,521.43,2388.09,8138.89,8.4263,0.03,391,2388,100.0,39.16,23.3814,278,140,553.728,0.28787149911027976,521.708,0.23015212360523782,8140.981999999999,3.2429569839890235,38.95,0.14696938456698957,23.35108,0.01839421104586394,140.00000941019744,42.622484873360165,97.37752453683727,140.00000941019744,42.622484873360165,-9.410197435499867e-06,9.410197435499867e-06,True,True
6,24,-0.0016,-0.0005,100.0,518.67,642.28,1582.18,1403.66,14.62,21.61,553.98,2388.06,9060.72,1.3,47.48,522.31,2388.14,8144.96,8.4589,0.03,392,2388,100.0,38.71,23.2756,278,140,553.828,0.26621419947116837,521.866,0.3217607807051531,8142.4,3.088421927133686,38.919999999999995,0.1812456896039145,23.3393,0.038993204536174005,124.70212245066959,32.24006914061198,92.46205331005761,140.0,47.53794668994239,15.297877549330408,15.297877549330408,False,True
6,25,-0.0003,-0.0,100.0,518.67,642.4,1584.76,1402.96,14.62,21.61,553.42,2388.08,9066.84,1.3,47.51,521.36,2388.06,8143.88,8.4485,0.03,393,2388,100.0,38.88,23.2976,278,140,553.7059999999999,0.28927495570825384,521.75,0.3864582771787665,8142.267999999999,2.9865146910739075,38.936,0.17126003620225813,23.330080000000002,0.04294289231060312,116.82280029867341,31.88161550980209,84.94118478887133,140.0,55.058815211128675,23.177199701326586,23.177199701326586,False,True
6,26,0.0042,0.0004,100.0,518.67,642.52,1586.2,1405.4,14.62,21.61,553.74,2388.05,9063.49,1.3,47.18,521.7,2388.05,8143.93,8.4342,0.03,393,2388,100.0,39.04,23.3952,278,140,553.722,0.2883053936367129,521.7059999999999,0.37460646016851246,8143.222,2.461152169208183,38.966,0.17429859437184014,23.338240000000003,0.0517024951042009,115.18655866662068,28.277630450122984,86.9089282164977,127.04402026367389,40.13509204717619,24.813441333379316,24.813441333379316,False,False
6,27,-0.0026,0.0002,100.0,518.67,642.53,1587.35,1406.24,14.62,21.61,553.74,2388.02,9067.62,1.3,47.33,521.76,2388.1,8144.24,8.4444,0.03,394,2388,100.0,38.95,23.4668,278,140,553.7819999999999,0.24252834885857288,521.712,0.3753265245089705,8143.18,2.4366267666588444,38.948,0.16932217811024936,23.363319999999998,0.07756488896401206,117.92625154162418,26.453913693219818,91.47233784840436,127.04402026367389,35.57168241526952,22.073748458375817,22.073748458375817,False,False
6,28,-0.0001,0.0001,100.0,518.67,642.49,1592.18,1401.25,14.62,21.61,553.47,2388.01,9057.98,1.3,47.44,522.32,2388.05,8137.28,8.4575,0.03,392,2388,100.0,38.9,23.2879,278,140,553.67,0.2282542442102035,521.8900000000001,0.41689327171349855,8142.858,3.147859590261294,38.896,0.12095453691366341,23.34462,0.08318366426167915,117.23691451759977,35.74064938924221,81.49626512835756,130.46367305503733,48.96740792667977,22.76308548240023,22.76308548240023,False,False
6,29,0.0007,0.0005,100.0,518.67,642.61,1594.87,1402.48,14.62,21.61,553.76,2388.09,9059.91,1.3,47.33,522.11,2388.09,8138.95,8.4355,0.03,393,2388,100.0,38.96,23.4236,278,140,553.626,0.16637307474445623,521.85,0.3738983819167916,8141.656,3.288849342855466,38.946,0.062289646009585455,23.37422,0.07869461226792653,131.8478232195421,31.85283858304389,99.99498463649822,140.0,40.005015363501784,8.152176780457893,8.152176780457893,False,True
6,30,0.0001,0.0002,100.0,518.67,642.7,1596.19,1398.8,14.62,21.61,554.14,2388.11,9065.86,1.3,47.54,521.08,2388.05,8140.03,8.3876,0.03,392,2388,100.0,38.74,23.3745,278,140,553.77,0.2391652148621242,521.7940000000001,0.47337089052877435,8140.886,3.0821794237197118,38.918,0.11144505372603723,23.389599999999998,0.06655467677029873,139.97217767149255,39.482226806402906,100.48995086508964,140.0,39.51004913491036,0.027822328507454586,0.027822328507454586,False,True
6,31,0.0011,0.0005,100.0,518.67,642.07,1589.78,1413.23,14.62,21.61,554.09,2388.1,9057.43,1.3,47.33,521.92,2388.11,8139.92,8.4409,0.03,392,2388,100.0,38.94,23.3899,278,140,553.8399999999999,0.2764959312541647,521.8380000000001,0.47267324866126675,8140.084,2.5715034512909103,38.898,0.09121403400792728,23.38854,0.06648535929059096,132.9472919365433,39.76561410732961,93.1816778292137,140.0,46.8183221707863,7.052708063456691,7.052708063456691,False,True
6,32,-0.0006,-0.0004,100.0,518.67,642.39,1588.07,1396.38,14.62,21.61,553.79,2387.99,9061.88,1.3,47.41,521.26,2388.05,8142.42,8.4547,0.03,394,2388,100.0,38.87,23.2438,278,140,553.85,0.2728552729930607,521.738,0.541220842170746,8139.719999999999,1.8689970572478911,38.882000000000005,0.08671793355471175,23.34394,0.07510068574920035,123.59676594756058,39.84548486944992,83.75128107811067,140.0,56.248718921889335,16.403234052439416,16.403234052439416,False,True
6,33,0.0005,0.0004,100.0,518.67,642.7,1591.42,1399.65,14.62,21.61,554.11,2388.04,9064.15,1.3,47.51,521.64,2388.0,8142.79,8.4476,0.03,393,2388,100.0,38.94,23.3316,278,140,553.978,0.18646715528538935,521.602,0.4330357952871977,8140.822,1.6861109097567402,38.89,0.09055385138137048,23.352680000000003,0.06926454359915979,126.80902759214484,47.835052057830765,78.97397553431408,140.0,61.02602446568592,13.190972407855156,13.190972407855156,False,True
6,34,0.0033,-0.0003,100.0,518.67,642.18,1587.15,1404.71,14.62,21.61,553.54,2388.11,9061.92,1.3,47.34,521.71,2388.07,8143.44,8.4205,0.03,393,2388,100.0,38.78,23.3564,278,140,553.934,0.2615912842588713,521.5219999999999,0.3433948165014017,8141.719999999999,1.6347323940021348,38.854,0.09154233993076279,23.33924,0.057600633677072015,115.84709394311209,42.03403924029158,73.81305470282051,140.0,66.18694529717949,24.152906056887915,24.152906056887915,False,True
6,35,-0.0013,0.0005,100.0,518.67,642.58,1587.44,1397.43,14.62,21.61,553.65,2388.07,9060.5,1.3,47.25,521.86,2388.05,8141.98,8.3962,0.03,393,2388,100.0,38.95,23.378,278,140,553.836,0.25686572367708377,521.678,0.2592682009039841,8142.110000000001,1.3360763451238935,38.896,0.07231873892705502,23.339940000000002,0.05815486222148775,113.85004707711154,35.403904074240415,78.44614300287112,140.0,61.553856997128875,26.14995292288846,26.14995292288846,False,True
6,36,0.0003,-0.0001,100.0,518.67,642.88,1594.82,1404.22,14.62,21.61,553.24,2388.04,9060.51,1.3,47.55,522.11,2388.1,8137.49,8.3997,0.03,393,2388,100.0,39.09,23.2255,278,140,553.6659999999999,0.32020306057256565,521.7160000000001,0.3121377900863398,8141.623999999999,2.372115089956611,38.926,0.1141490254010067,23.30706,0.06841599228251413,118.58169951383535,37.57311737352555,81.0085821403098,140.0,58.9914178596902,21.418300486164654,21.418300486164654,False,True
6,37,0.0008,0.0003,100.0,518.67,642.65,1588.25,1399.14,14.62,21.61,553.64,2388.09,9056.34,1.3,47.45,521.82,2388.05,8144.21,8.3947,0.03,392,2388,100.0,38.94,23.3583,278,140,553.6360000000001,0.31261797773003924,521.8280000000001,0.1801943395335905,8141.982000000001,2.642001135503302,38.94,0.10977249200049843,23.32996,0.060672588538815596,116.00326115828166,32.562671354926664,83.440589803355,140.0,56.559410196645004,23.99673884171834,23.99673884171834,False,True
6,38,-0.0001,-0.0001,100.0,518.67,642.35,1593.2,1401.73,14.62,21.61,553.09,2388.05,9060.62,1.3,47.29,521.67,2388.07,8139.66,8.4659,0.03,392,2388,100.0,39.06,23.4587,278,140,553.432,0.25312052465157237,521.8340000000001,0.1727136358251613,8141.356,2.770384449855168,38.964,0.12218837915284467,23.35538,0.08376316016005957,140.00000188480917,42.47891947106807,97.5210824137411,140.00000188480917,42.47891947106807,-1.8848091656309407e-06,1.8848091656309407e-06,True,True
6,39,0.0018,0.0001,100.0,518.67,642.73,1587.43,1398.96,14.62,21.61,554.32,2388.08,9058.3,1.3,47.45,521.78,2388.07,8136.92,8.4493,0.03,393,2388,100.0,38.81,23.3367,278,140,553.588,0.4773573085226376,521.8480000000001,0.1626960355999698,8140.051999999999,3.0632123661276682,38.970000000000006,0.11113055385446063,23.35144,0.08416553926637611,140.00000941019744,41.35889256785093,98.6411168423465,140.00000941019744,41.35889256785093,-9.410197435499867e-06,9.410197435499867e-06,True,True
6,40,0.002,-0.0004,100.0,518.67,642.6,1588.29,1403.04,14.62,21.6,554.02,2388.05,9066.03,1.3,47.33,521.43,2388.03,8146.05,8.4262,0.03,394,2388,100.0,38.86,23.3165,278,140,553.662,0.5164494166905506,521.762,0.24671846303011544,8140.866,4.0767303074889,38.952,0.12194260945214969,23.33914,0.08380673004001657,136.78774776561318,41.583771145000654,95.20397662061252,140.0,44.79602337938748,3.212252234386824,3.212252234386824,False,True
6,41,0.0009,-0.0002,100.0,518.67,642.09,1584.88,1412.49,14.62,21.61,553.17,2388.07,9061.74,1.3,47.49,521.36,2388.07,8137.45,8.4269,0.03,393,2388,100.0,38.8,23.2873,278,140,553.6479999999999,0.5314790682614077,521.612,0.2070507184240669,8140.858,4.085042227443759,38.894,0.10807404868885041,23.3515,0.06539067211766483,126.80902759214484,47.38978952427145,79.4192380678734,140.0,60.580761932126606,13.190972407855156,13.190972407855156,False,True
6,42,-0.0026,-0.0003,100.0,518.67,642.28,1587.66,1400.32,14.62,21.61,554.12,2388.07,9066.22,1.3,47.36,521.94,2388.01,8142.05,8.4467,0.03,395,2388,100.0,38.99,23.2826,278,140,553.7439999999999,0.5715155290979089,521.636,0.24130893062613318,8140.426000000001,3.7417282103326195,38.904,0.11545561917897317,23.336360000000003,0.07186555503160387,129.98685348569506,54.44564393357207,75.541209552123,140.0,64.458790447877,10.013146514304935,10.013146514304935,False,True
6,43,-0.0013,-0.0002,100.0,518.67,642.51,1583.15,1409.86,14.62,21.61,554.71,2388.1,9067.62,1.3,47.3,521.7,2388.09,8134.08,8.4711,0.03,394,2388,100.0,38.84,23.3609,278,140,554.068,0.5672477412914213,521.642,0.2427344227750389,8139.31,4.729159544781714,38.86,0.07648529270389237,23.3168,0.033093806067014224,113.26161425899048,43.02095351560571,70.24066074338477,140.0,69.75933925661523,26.738385741009523,26.738385741009523,False,True
6,44,-0.0014,0.0003,100.0,518.67,641.82,1590.87,1405.87,14.62,21.61,554.05,2388.07,9062.22,1.3,47.57,521.6,2388.06,8141.26,8.4464,0.03,393,2388,100.0,38.8,23.37,278,140,554.014,0.5498454328265315,521.606,0.23017384734137208,8140.178,4.576654891948893,38.858,0.07823042886243392,23.32346,0.04059942117815115,113.26161425899048,45.921377037698235,67.34023722129224,140.0,72.65976277870776,26.738385741009523,26.738385741009523,False,True
6,45,0.0007,-0.0003,100.0,518.67,642.48,1587.84,1409.42,14.62,21.61,553.94,2388.06,9063.57,1.3,47.4,522.0,2388.1,8141.58,8.4403,0.03,394,2388,100.0,38.86,23.3444,278,140,553.998,0.5507903412371968,521.72,0.26038433132568634,8139.284,3.4377361737048857,38.858000000000004,0.07823042886243392,23.32904,0.04131468262011372,113.26161425899048,43.02095351560571,70.24066074338477,140.0,69.75933925661523,26.738385741009523,26.738385741009523,False,True
6,46,-0.0027,0.0001,100.0,518.67,642.45,1585.26,1397.55,14.62,21.61,553.51,2388.06,9063.44,1.3,47.49,521.82,2388.03,8144.83,8.4506,0.03,393,2388,100.0,38.95,23.2388,278,140,554.066,0.4309640356226917,521.812,0.16528762809091085,8140.76,3.992924993034648,38.888,0.07918333157931724,23.31934,0.05647608343361816,113.26161425899048,42.484360500352,70.77725375863848,140.0,69.22274624136152,26.738385741009523,26.738385741009523,False,True
6,47,-0.0048,0.0005,100.0,518.67,642.44,1589.07,1408.28,14.62,21.61,553.65,2388.05,9059.28,1.3,47.63,521.72,2388.07,8143.31,8.4726,0.03,392,2388,100.0,38.88,23.3501,278,140,553.972,0.466068664469264,521.768,0.15139352694192149,8141.012,4.13202976755992,38.866,0.05549774770204855,23.332839999999997,0.05348666188874062,117.99463307664632,49.651012484019546,68.34362059262678,140.0,71.65637940737322,22.005366923353677,22.005366923353677,False,True
6,48,0.0017,0.0002,100.0,518.67,642.31,1583.61,1400.22,14.62,21.61,553.42,2388.1,9064.66,1.3,47.33,521.93,2388.04,8143.46,8.386,0.03,394,2388,100.0,38.91,23.2733,278,140,553.714,0.272084545683976,521.8140000000001,0.16024980499178637,8142.888000000001,1.4695135249468945,38.879999999999995,0.05612486080160869,23.315320000000003,0.056272080110842955,108.19174061454702,38.89650614535134,69.29523446919568,130.46367305503733,61.168438585841656,31.808259385452985,31.808259385452985,False,False
6,49,-0.0024,0.0001,100.0,518.67,642.11,1591.1,1413.09,14.62,21.61,553.79,2388.06,9068.25,1.3,47.64,521.91,2388.08,8138.27,8.4451,0.03,393,2388,100.0,39.03,23.374,278,140,553.662,0.2094516650686721,521.876,0.10830512453202552,8142.289999999999,2.5261334089871617,38.926,0.06730527468184619,23.31612,0.05726348749422326,112.38973963138967,30.102425909083422,82.28731372230625,140.0,57.71268627769375,27.610260368610327,27.610260368610327,False,True
6,50,-0.0013,0.0001,100.0,518.67,642.39,1589.91,1406.4,14.62,21.61,553.64,2388.07,9065.03,1.3,47.48,521.54,2388.16,8139.03,8.4283,0.03,393,2388,100.0,39.14,23.3185,278,140,553.602,0.1420211251891821,521.784,0.15978110025884493,8141.780000000001,2.93037540257236,38.982,0.10473776778219857,23.31094,0.055200027173917365,118.49266714831889,29.602234608016843,88.89043254030204,140.0,51.109567459697956,21.507332851681113,21.507332851681113,False,True
6,51,-0.0023,0.0001,100.0,518.67,642.77,1587.98,1410.86,14.62,21.61,553.91,2388.01,9053.55,1.3,47.28,521.76,2388.07,8138.63,8.4052,0.03,393,2388,100.0,39.21,23.3027,278,140,553.682,0.18376615575250643,521.772,0.1586505594062894,8140.539999999999,2.6115321173596113,39.034000000000006,0.14258330898109012,23.32372,0.0394817932723548,126.45259607704295,37.00284700837743,89.44974906866553,140.0,50.550250931334475,13.547403922957045,13.547403922957045,False,True
6,52,0.0016,0.0004,100.0,518.67,642.06,1586.94,1395.84,14.62,21.61,554.07,2388.03,9060.26,1.3,47.41,521.78,2388.05,8139.28,8.4365,0.03,393,2388,100.0,38.93,23.3255,278,140,553.766,0.24965976848528199,521.7839999999999,0.1559807680450631,8139.7339999999995,2.11819026529724,39.044000000000004,0.13030732903408412,23.318800000000003,0.03681535005946644,126.45259607704295,25.587402999699933,100.86519307734302,140.0,39.13480692265698,13.547403922957045,13.547403922957045,False,True
6,53,0.0008,0.0002,100.0,518.67,642.39,1585.58,1403.46,14.62,21.61,553.99,2388.09,9055.15,1.3,47.47,521.42,2388.11,8151.25,8.4384,0.03,393,2388,100.0,38.96,23.329,278,140,553.8799999999999,0.1694107434615168,521.682,0.19778776504114456,8141.2919999999995,5.579992831536732,39.053999999999995,0.11886967653694015,23.32994,0.026621288473715206,131.18561489469886,43.65614910385899,87.52946579083986,140.0,52.470534209160135,8.814385105301142,8.814385105301142,False,True
6,54,0.0011,0.0003,100.0,518.67,642.5,1584.59,1399.29,14.62,21.61,554.14,2387.95,9056.21,1.3,47.43,521.35,2388.06,8144.14,8.4387,0.03,392,2388,100.0,39.14,23.3738,278,140,553.95,0.1935200248042209,521.5699999999999,0.19493588689622612,8142.466,5.399826849076238,39.07600000000001,0.1234098861517844,23.329900000000002,0.026538556856030317,121.24727364952433,36.95437401990333,84.292899629621,140.0,55.707100370378996,18.75272635047567,18.75272635047567,False,True
6,55,0.0008,0.0,100.0,518.67,642.33,1585.8,1412.82,14.62,21.61,553.22,2388.06,9054.35,1.3,47.43,521.73,2388.07,8138.97,8.4339,0.03,393,2388,100.0,38.88,23.3391,278,140,553.866,0.37125462960098937,521.608,0.20583974348993586,8142.454000000001,5.409429729648304,39.024,0.14293355099484922,23.334020000000002,0.02591808249081432,120.31430361793413,32.09032949907595,88.22397411885818,140.0,51.77602588114182,19.68569638206587,19.68569638206587,False,True
