unit,cycle,op_1,op_2,op_3,s_1,s_2,s_3,s_4,s_5,s_6,s_7,s_8,s_9,s_10,s_11,s_12,s_13,s_14,s_15,s_16,s_17,s_18,s_19,s_20,s_21,max_cycle,RUL,s_7_roll_mean_5,s_7_roll_std_5,s_12_roll_mean_5,s_12_roll_std_5,s_14_roll_mean_5,s_14_roll_std_5,s_20_roll_mean_5,s_20_roll_std_5,s_21_roll_mean_5,s_21_roll_std_5,predicted_rul,uncertainty_std,error,abs_error,overestimate
6,16,35.0009,0.84,100.0,449.44,556.04,1363.25,1129.6,5.48,8.0,194.36,2222.96,8340.15,1.02,41.72,183.47,2388.03,8073.31,9.3065,0.02,333,2223,100.0,14.88,9.0382,175,140,362.73400000000004,185.43828765926423,341.46,174.85521196121087,8057.298,107.84385550414908,26.374000000000002,12.174620322621974,15.814119999999999,7.29877227463633,107.3065253470531,2.599283388589945,32.693474652946904,32.693474652946904,False
6,17,35.0021,0.84,100.0,449.44,555.09,1366.59,1126.92,5.48,8.0,194.75,2222.96,8353.83,1.02,41.69,182.85,2388.09,8070.22,9.307,0.02,335,2223,100.0,15.03,8.8526,175,140,290.814,160.61517278887456,273.654,151.58732476694746,8044.084,99.4678110244701,21.59,10.594607118718464,12.93486,6.419198220806081,98.54332667819739,2.9006690379007987,41.45667332180261,41.45667332180261,False
6,18,24.9983,0.6213,60.0,462.54,536.68,1258.73,1050.35,7.05,9.02,175.71,1915.37,8008.33,0.94,36.64,164.78,2028.24,7873.05,10.9003,0.02,305,1915,84.93,14.44,8.5391,175,140,215.106,67.78796596741948,202.14,63.92858241819551,7990.522,106.20496396119785,16.686,4.419907238845617,9.9464,2.658155250356893,111.05865042868966,3.5060095635877744,28.94134957131034,28.94134957131034,False
6,19,10.0076,0.25,100.0,489.05,604.14,1494.57,1304.01,10.52,15.49,394.87,2318.88,8780.7,1.26,45.33,371.67,2388.14,8133.01,8.6436,0.03,369,2319,100.0,28.67,17.0727,175,140,227.044,94.29419960952012,213.41800000000003,88.95399018593835,8005.028,121.93703875361028,17.504,6.2469536575838225,10.42328,3.722385684880051,111.89556697920975,2.723589090569456,28.104433020790253,28.104433020790253,False
6,20,20.0055,0.7,100.0,491.19,607.22,1485.38,1243.58,9.35,13.65,334.96,2323.9,8726.06,1.08,44.39,315.32,2388.09,8065.46,9.1932,0.02,364,2324,100.0,24.36,14.6784,175,140,258.93,99.34053830134015,243.61800000000002,93.62752463885823,8043.01,98.9303772862496,19.476,6.607467744908023,11.6362,3.9654941199048497,113.89028131508928,2.07111266537379,26.109718684910717,26.109718684910717,False
6,21,20.004,0.7016,100.0,491.19,607.22,1489.76,1250.67,9.35,13.65,335.26,2323.94,8723.12,1.08,44.15,314.83,2388.09,8065.33,9.2141,0.02,364,2324,100.0,24.54,14.6364,175,140,287.11,96.38541409362742,269.89,90.9212992098111,8041.414,98.38220687705513,21.408,6.334277385779687,12.755840000000001,3.8368021141309794,109.36628871153383,3.5543997193164767,30.633711288466174,30.633711288466174,False
6,22,10.0073,0.2503,100.0,489.05,604.52,1495.05,1307.26,10.52,15.49,394.4,2318.94,8774.81,1.26,45.41,371.42,2388.02,8127.43,8.615,0.03,368,2319,100.0,28.73,17.1675,175,140,327.04,89.67906974316824,307.604,84.68674766455482,8052.856,105.6297831106349,24.148000000000003,5.828530689633535,14.41882,3.5101335768030215,114.21732867057537,2.9214922072332974,25.78267132942463,25.78267132942463,False
6,23,20.0053,0.7,100.0,491.19,607.18,1478.02,1254.1,9.35,13.65,334.26,2323.9,8717.76,1.08,44.24,315.33,2388.1,8063.64,9.2307,0.02,366,2324,100.0,24.61,14.7869,175,140,358.75,32.76080432468101,337.714,30.884124238837817,8090.973999999999,35.88799144560854,26.182,2.3005151596979285,15.668379999999999,1.3267936489899177,118.5870991294133,2.534509536556213,21.412900870586697,21.412900870586697,False
6,24,20.0038,0.7003,100.0,491.19,606.91,1483.97,1242.87,9.35,13.65,334.52,2323.9,8716.99,1.08,44.33,315.21,2388.04,8058.25,9.1843,0.02,365,2324,100.0,24.42,14.6586,175,140,346.67999999999995,26.679089189851215,326.422,25.155467994055932,8076.022,28.886913473058435,25.332,1.9020699251079003,15.18556,1.109447021267792,108.4362357663355,3.018764536620051,31.5637642336645,31.5637642336645,False
6,25,10.0077,0.251,100.0,489.05,604.76,1495.05,1297.13,10.52,15.49,394.9,2318.85,8773.69,1.26,45.4,371.99,2388.09,8132.48,8.6487,0.03,369,2319,100.0,28.76,17.166,175,140,358.668,32.849446266262035,337.756,30.992260001490212,8089.426000000001,37.132966889275615,26.212,2.313324447629425,15.68308,1.355617142485289,123.92564484669231,2.2076396830638862,16.074355153307692,16.074355153307692,False
6,26,9.9988,0.25,100.0,489.05,605.18,1498.64,1307.25,10.52,15.49,395.25,2318.89,8779.87,1.26,45.12,372.25,2388.08,8134.2,8.6453,0.03,368,2319,100.0,28.45,17.1861,175,140,370.666,33.11681113875607,349.24,31.01170746669662,8103.2,38.70047609526416,26.994,2.2672295869629058,16.193019999999997,1.3429563868569911,114.89610417585561,2.48539422776393,25.103895824144388,25.103895824144388,False
6,27,20.0078,0.7012,100.0,491.19,607.25,1487.56,1251.46,9.35,13.66,335.11,2323.95,8727.4,1.08,44.48,315.34,2388.08,8062.77,9.1775,0.02,364,2324,100.0,24.5,14.6916,175,140,358.808,33.10875367633214,338.024,31.12542497701791,8090.267999999999,39.37707543736628,26.148000000000003,2.246613006283009,15.69784,1.350255717632768,121.19312081310825,3.1194119003058156,18.80687918689175,18.80687918689175,False
6,28,10.006,0.25,100.0,489.05,604.16,1500.84,1300.28,10.52,15.49,394.74,2318.8,8776.08,1.26,45.18,372.32,2388.07,8132.03,8.6396,0.03,367,2319,100.0,28.47,17.2907,175,140,370.904,32.94577560173743,349.42199999999997,31.172079975516013,8103.945999999999,39.691913912031275,26.919999999999998,2.2491887426358836,16.1986,1.3916133101547947,116.44321767916907,2.735155494437661,23.556782320830933,23.556782320830933,False
6,29,25.0071,0.62,60.0,462.54,536.64,1261.46,1043.33,7.05,9.03,175.08,1915.41,8011.21,0.94,36.65,164.84,2028.25,7871.39,10.8926,0.02,307,1915,84.93,14.39,8.595,175,140,339.01599999999996,95.23748909961894,319.348,89.8117763436398,8066.5740000000005,113.26145518224571,24.913999999999998,6.1413785097484395,14.98588,3.7361756646335533,113.41221349725038,3.0760473876032224,26.587786502749623,26.587786502749623,False
6,30,10.0002,0.25,100.0,489.05,604.63,1495.83,1302.03,10.52,15.49,394.94,2318.92,8777.91,1.26,45.25,371.36,2388.03,8130.77,8.6521,0.03,369,2319,100.0,28.55,17.2963,175,140,339.024,95.24335845611512,319.222,89.71985465882108,8066.232000000001,113.01500971109932,24.872000000000003,6.109134144868646,15.01194,3.7555877080691342,114.35046576009275,2.8486560586128067,25.649534239907254,25.649534239907254,False
6,31,0.0006,0.001,100.0,518.67,642.19,1587.08,1406.82,14.62,21.61,553.65,2388.0,9060.84,1.3,47.23,522.24,2388.04,8130.3,8.4179,0.03,392,2388,100.0,39.03,23.3473,175,140,370.704,136.17087988993842,349.21999999999997,128.55305208356575,8065.452,112.44063687119476,26.988,8.867717857487348,16.24418,5.328623970313536,129.76831071836793,1.5347798978156606,10.231689281632072,10.231689281632072,False
6,32,19.9995,0.7,100.0,491.19,607.19,1484.66,1243.56,9.35,13.65,335.35,2323.86,8728.13,1.08,44.09,314.88,2388.07,8060.04,9.2116,0.02,365,2324,100.0,24.54,14.7195,175,140,370.752,136.15523776190193,349.128,128.58352118370365,8064.906,112.46354222591371,26.996000000000002,8.864929779755732,16.24976,5.3266059182184655,116.56753317987355,3.243309358081884,23.43246682012645,23.43246682012645,False
6,33,34.9996,0.8415,100.0,449.44,555.3,1366.31,1125.7,5.48,8.0,193.89,2222.93,8350.21,1.02,41.68,183.14,2388.06,8068.99,9.31,0.02,332,2223,100.0,14.88,8.8546,175,140,330.582,155.55512968076636,311.29200000000003,146.6212983164451,8052.298,106.42888785475412,24.278,10.271746200135592,14.562540000000002,6.181872716499424,97.11853698358338,2.7691310522219945,42.88146301641662,42.88146301641662,False
6,34,35.0056,0.8418,100.0,449.44,555.95,1367.2,1122.1,5.48,8.0,194.93,2222.93,8351.21,1.02,41.93,183.59,2388.01,8069.51,9.3065,0.02,333,2223,100.0,15.06,8.9313,175,140,334.552,150.77415401851883,315.042,142.1095708247688,8091.9220000000005,35.449521435415264,24.412,10.113657597526228,14.6298,6.10202654615661,111.98842685735342,1.8720349825020055,28.011573142646583,28.011573142646583,False
6,35,41.9988,0.8403,100.0,445.0,549.24,1347.96,1127.86,3.91,5.72,138.26,2211.95,8316.87,1.02,42.0,130.61,2388.0,8087.27,9.3921,0.02,333,2212,100.0,10.71,6.4009,175,140,283.216,167.8081466437194,266.892,158.1390633904223,8083.222,28.110043934507242,20.844,11.359059380071923,12.45072,6.8154518670444695,108.74047585777812,2.7447786909725376,31.259524142221878,31.259524142221878,False
6,36,20.0013,0.7,100.0,491.19,606.64,1477.55,1239.69,9.35,13.65,335.19,2323.87,8724.28,1.08,44.07,315.4,2388.03,8065.93,9.2214,0.02,364,2324,100.0,24.44,14.6982,175,139,239.52399999999997,90.36051449610073,225.52399999999997,84.59568741963166,8070.348,10.181773912235746,17.926,6.239790060570939,10.7209,3.780074771085875,117.9789156363832,1.9535166141460256,21.021084363616794,21.021084363616794,False
6,37,19.9997,0.7,100.0,491.19,607.25,1484.88,1243.68,9.35,13.65,334.41,2323.94,8720.38,1.08,44.33,315.07,2388.11,8061.88,9.2081,0.02,364,2324,100.0,24.5,14.6606,175,138,239.336,90.11193639024759,225.56199999999998,84.64588808678202,8070.716,9.73972689554925,17.918,6.229207012132433,10.70912,3.7645584531256695,108.40638785106759,1.9964028670814586,29.593612148932408,29.593612148932408,False
6,38,42.0042,0.8413,100.0,445.0,548.87,1355.8,1122.7,3.91,5.72,139.04,2211.96,8317.49,1.02,41.9,130.46,2388.08,8083.8,9.3614,0.02,331,2212,100.0,10.71,6.3884,175,137,228.36599999999999,99.84098421990855,215.026,94.00722488192082,8073.678,11.22267659695727,17.084000000000003,6.972447920207068,10.21588,4.204180948413131,114.20112319505772,1.7548103812613018,22.79887680494228,22.79887680494228,False
6,39,35.0074,0.84,100.0,449.44,555.82,1358.93,1133.49,5.48,8.0,193.96,2222.94,8351.47,1.03,41.74,183.55,2388.0,8064.33,9.3076,0.02,333,2223,100.0,14.7,8.9124,175,136,228.17199999999997,99.9231042852454,215.01799999999997,94.01057052268129,8072.642,11.92099282777614,17.012,7.000376418450644,10.212100000000001,4.20563290956307,101.66275811364441,3.1518768035257816,34.337241886355585,34.337241886355585,False
6,40,25.002,0.6216,60.0,462.54,536.97,1271.82,1052.95,7.05,9.02,175.71,1915.36,8006.37,0.94,36.79,164.78,2028.31,7873.95,10.9054,0.02,306,1915,84.93,14.22,8.5425,175,135,235.66199999999998,92.63652125376917,221.852,87.34640502047024,8029.978,87.65256453749545,17.714,6.356829398371477,10.64042,3.810984823113303,108.20391052672998,2.494221171009426,26.796089473270015,26.796089473270015,False
6,41,10.0054,0.25,100.0,489.05,604.29,1497.71,1298.01,10.52,15.49,394.59,2318.88,8780.25,1.26,45.39,371.33,2388.07,8129.72,8.6344,0.03,369,2319,100.0,28.76,17.1247,175,134,247.542,110.64889818701326,233.038,104.26455423584768,8042.736,98.2012929140948,18.578,7.6596292338467595,11.125720000000001,4.541397071056432,112.24881881913879,2.8984291428426965,21.75118118086121,21.75118118086121,False
6,42,25.0055,0.62,60.0,462.54,536.58,1256.92,1048.66,7.05,9.03,174.71,1915.31,8010.81,0.94,36.62,164.83,2028.26,7869.71,10.8864,0.02,307,1915,84.93,14.34,8.5533,175,133,215.602,102.01758118089265,202.99,96.03783082723204,8004.302000000001,123.24733047818822,16.546,7.016500552269618,9.904259999999999,4.1581033781040055,100.4892036138551,4.375784838045205,32.510796386144904,32.510796386144904,False
6,43,34.9997,0.84,100.0,449.44,555.42,1362.43,1127.88,5.48,8.0,194.54,2222.98,8354.85,1.02,41.84,183.48,2388.08,8076.47,9.272,0.02,334,2223,100.0,14.81,8.9562,175,132,226.702,94.33473045490734,213.594,88.67197262946188,8002.836,122.10360387801724,17.366000000000003,6.374125822416739,10.41782,3.754268293156463,103.16289146651552,3.1390324364024487,28.837108533484482,28.837108533484482,False
6,44,9.9997,0.2511,100.0,489.05,604.64,1497.77,1300.57,10.52,15.49,394.26,2318.9,8770.99,1.26,45.25,371.87,2387.99,8134.13,8.6206,0.03,368,2319,100.0,28.68,17.2295,175,131,266.762,116.80731171463552,251.25799999999998,110.12111591334339,8016.795999999999,134.2752347977832,20.162,7.8155114995756945,12.08124,4.6549969450043625,119.07392694350763,2.1576749040153955,11.92607305649237,11.92607305649237,False
6,45,42.0048,0.84,100.0,445.0,549.68,1352.36,1123.29,3.91,5.71,139.3,2211.92,8322.98,1.02,41.87,130.02,2388.03,8083.01,9.3673,0.02,331,2212,100.0,10.48,6.2827,175,130,259.47999999999996,124.76653136959457,244.30599999999998,117.7764803770261,8058.608,108.8088370492028,19.414,8.6597505737752,11.62928,5.166116345186192,85.39930393382147,4.776131683211242,44.60069606617853,44.60069606617853,False
6,46,35.0029,0.84,100.0,449.44,555.57,1362.29,1126.63,5.48,8.0,194.72,2223.03,8345.74,1.02,41.72,183.7,2388.06,8070.54,9.3118,0.02,334,2223,100.0,14.83,8.8313,175,129,219.506,100.2699999002694,206.78000000000003,94.84485304959911,8046.772,102.15485020301244,16.628,6.978923269387608,9.9706,4.202022928304882,105.48810019803925,2.105549003671941,23.51189980196075,23.51189980196075,False
6,47,42.0018,0.84,100.0,445.0,549.68,1354.37,1125.46,3.91,5.72,138.83,2211.95,8330.13,1.02,41.94,130.74,2388.0,8085.56,9.3278,0.02,329,2212,100.0,10.66,6.3926,175,128,212.33,105.42859194734616,199.96200000000002,99.71464044963535,8089.942000000001,25.385853737861932,15.892,7.4581344852449405,9.53846,4.485744268569034,116.3922746800866,1.8770648283489135,11.6077253199134,11.6077253199134,False
6,48,0.0013,0.0012,100.0,518.67,642.27,1586.15,1399.42,14.62,21.61,553.37,2388.07,9063.49,1.3,47.35,521.31,2388.04,8143.13,8.4171,0.03,392,2388,100.0,38.94,23.3193,175,127,284.096,183.5080078089238,267.52799999999996,173.1611222821104,8103.274,32.926143564046185,20.717999999999996,12.610345752595363,12.41108,7.563074815311557,107.60661178251905,3.53223809171374,19.393388217480947,19.393388217480947,False
6,49,34.9995,0.8401,100.0,449.44,555.36,1365.44,1125.53,5.48,8.0,194.21,2222.97,8345.52,1.02,41.76,183.12,2388.1,8066.81,9.3073,0.02,333,2223,100.0,14.71,8.848,175,126,244.086,175.10007233008224,229.77799999999996,165.11453757922112,8089.81,30.853110864224327,17.924,11.934757224175103,10.734779999999999,7.1454331916966325,99.76474570956299,2.888332388691652,26.235254290437013,26.235254290437013,False
6,50,0.0012,0.0,100.0,518.67,642.39,1590.07,1401.75,14.62,21.61,553.77,2388.06,9054.91,1.3,47.37,522.2,2388.04,8138.43,8.4226,0.03,394,2388,100.0,38.72,23.3156,175,125,326.98,208.09080902336854,308.21400000000006,196.1180633700016,8100.894,37.118212914958114,23.571999999999996,14.02956414148351,14.14136,8.435948984139245,118.47339573913614,3.8072218279348773,6.526604260863863,6.526604260863863,False
6,51,0.002,0.0,100.0,518.67,642.25,1583.08,1404.37,14.62,21.61,553.84,2388.04,9058.32,1.3,47.17,522.14,2388.06,8134.24,8.4015,0.03,391,2388,100.0,38.96,23.3284,175,124,398.804,212.94744440823902,375.902,200.7495016681235,8113.634,34.96462254908823,28.398000000000003,14.415540919438303,17.04078,8.64338947010951,130.08346871567775,1.7287036376419143,-6.083468715677753,6.083468715677753,True
6,52,42.0002,0.84,100.0,445.0,550.2,1352.0,1120.88,3.91,5.71,138.77,2211.93,8324.99,1.02,41.91,130.5,2388.0,8083.53,9.3501,0.02,328,2212,100.0,10.65,6.3613,175,123,398.79200000000003,212.96575785792433,375.854,200.8227909874771,8113.228,35.38140924271133,28.395999999999997,14.4186174788015,17.03452,8.65303539152591,113.93629962372324,1.753907735474603,9.063700376276756,9.063700376276756,False
6,53,10.0074,0.25,100.0,489.05,604.45,1499.94,1307.73,10.52,15.49,394.95,2318.89,8777.04,1.26,45.21,371.15,2388.08,8135.45,8.6351,0.03,366,2319,100.0,28.34,17.1749,175,122,367.108,195.2681999712192,345.822,184.16992702393065,8111.692,33.89420186403875,26.276,13.20928953426338,15.80564,7.944661770207713,91.75323763575886,3.8286393707234807,30.246762364241135,30.246762364241135,False
6,54,10.007,0.25,100.0,489.05,604.42,1497.91,1304.58,10.52,15.49,394.69,2318.88,8779.32,1.26,45.39,372.1,2388.07,8134.7,8.6738,0.03,369,2319,100.0,28.53,17.1519,175,121,407.204,169.8140762127806,383.61800000000005,160.27332317013932,8125.2699999999995,23.390336679925777,29.04,11.522271911389703,17.46642,6.929706219386213,124.97533054451034,2.4091412373195813,-3.975330544510342,3.975330544510342,True
6,55,20.0026,0.7014,100.0,491.19,607.25,1483.42,1247.0,9.35,13.66,335.52,2323.96,8719.0,1.08,44.28,315.38,2388.04,8065.68,9.2133,0.02,364,2324,100.0,24.44,14.803,175,120,363.554,149.56409405335245,342.254,141.10873814190225,8110.719999999999,33.569708816136334,26.183999999999997,10.219159945905536,15.763900000000001,6.133338014898571,120.92016600732401,2.6650095518211154,-0.9201660073240134,0.9201660073240134,True
6,56,42.0038,0.8409,100.0,445.0,549.26,1351.76,1125.49,3.91,5.71,138.77,2211.86,8321.07,1.02,42.08,130.69,2388.03,8085.99,9.3348,0.02,330,2212,100.0,10.64,6.3542,175,119,280.53999999999996,131.66257706728987,263.964,123.89555734569335,8101.07,32.01746164204964,20.520000000000003,9.161198065755368,12.369060000000001,5.571522268016158,115.05222996953417,2.0505277593124083,3.9477700304658327,3.9477700304658327,False
6,57,25.0073,0.6211,60.0,462.54,536.88,1260.57,1041.42,7.05,9.03,175.48,1915.41,8011.52,0.94,36.54,164.44,2028.27,7873.35,10.8501,0.02,306,1915,84.93,14.39,8.631,175,118,287.88199999999995,122.48416497653909,270.752,115.39328303675212,8059.034,108.18282178793342,21.268,8.262455446173366,12.823000000000002,5.025361834236407,112.6062506239587,2.843160073210841,5.393749376041299,5.393749376041299,False
6,58,25.0043,0.62,60.0,462.54,536.8,1260.38,1053.04,7.05,9.03,175.43,1915.34,8014.79,0.94,36.54,164.94,2028.22,7873.84,10.8816,0.02,307,1915,84.93,14.33,8.6131,175,117,243.978,113.52705875693266,229.51,107.09148799040945,8006.7119999999995,124.08016146830006,18.466,7.6147770814384215,11.11064,4.613577430042754,116.84801473558605,2.0076230344058428,0.15198526441395188,0.15198526441395188,False
6,59,10.0054,0.25,100.0,489.05,604.77,1502.72,1304.03,10.52,15.49,395.06,2318.88,8780.41,1.26,45.31,371.74,2388.08,8132.87,8.6319,0.03,369,2319,100.0,28.5,17.1475,175,116,244.052,113.64991055869794,229.43800000000002,106.97170897017591,8006.346,123.61006120053261,18.46,7.604870150107748,11.10976,4.612137227251581,121.91426476474992,2.2384658133193285,-5.914264764749916,5.914264764749916,True
6,60,25.0001,0.6209,60.0,462.54,536.49,1257.96,1047.91,7.05,9.02,176.02,1915.4,8011.59,0.94,36.53,164.59,2028.3,7869.31,10.8861,0.02,307,1915,84.93,14.36,8.547,175,115,212.152,103.48806293481408,199.28,97.52371121937492,7967.072,131.018982670448,16.444,6.929367214977119,9.85856,4.188897502088095,108.2724770398786,3.6325309456192434,6.727522960121405,6.727522960121405,False
6,61,35.008,0.84,100.0,449.44,555.66,1362.76,1123.6,5.48,8.0,195.14,2222.93,8351.82,1.02,41.88,182.93,2388.03,8067.84,9.3156,0.02,334,2223,100.0,14.84,8.9119,175,114,223.426,96.31730311839115,209.728,90.91263372051228,7963.442,127.09318419962243,17.284,6.273414540742529,10.370099999999999,3.791263292756108,106.36065032552662,5.132397523171313,7.6393496744733795,7.6393496744733795,False
6,62,0.0021,0.0,100.0,518.67,642.64,1580.42,1401.91,14.62,21.61,554.3,2388.06,9057.4,1.3,47.43,521.52,2388.04,8137.19,8.4498,0.03,392,2388,100.0,38.89,23.3511,175,113,299.18999999999994,169.98967468643514,281.144,160.2517167770754,8016.210000000001,134.87049325185814,22.184,11.133473402312505,13.314119999999999,6.701498578825479,120.64934023514738,3.557725526377854,-7.649340235147378,7.649340235147378,True
6,63,10.0075,0.25,100.0,489.05,604.91,1495.78,1306.26,10.52,15.49,395.42,2318.89,8776.22,1.26,45.27,371.89,2388.12,8124.47,8.6348,0.03,369,2319,100.0,28.83,17.2152,175,112,343.188,157.99565918087768,322.534,149.07066891243213,8066.336,113.63112592947368,25.084,10.443310298942578,15.034539999999998,6.284105824459031,124.44948158313919,1.8947274592064334,-12.449481583139189,12.449481583139189,True
