unit,cycle,op_1,op_2,op_3,s_1,s_2,s_3,s_4,s_5,s_6,s_7,s_8,s_9,s_10,s_11,s_12,s_13,s_14,s_15,s_16,s_17,s_18,s_19,s_20,s_21,max_cycle,RUL,s_7_roll_mean_5,s_7_roll_std_5,s_12_roll_mean_5,s_12_roll_std_5,s_14_roll_mean_5,s_14_roll_std_5,s_20_roll_mean_5,s_20_roll_std_5,s_21_roll_mean_5,s_21_roll_std_5,predicted_rul,uncertainty_std,error,abs_error,overestimate
6,22,10.0073,0.2503,100.0,489.05,604.52,1495.05,1307.26,10.52,15.49,394.4,2318.94,8774.81,1.26,45.41,371.42,2388.02,8127.43,8.615,0.03,368,2319,100.0,28.73,17.1675,175,140,327.04,89.67906974316824,307.604,84.68674766455482,8052.856,105.6297831106349,24.148000000000003,5.828530689633535,14.41882,3.5101335768030215,122.88928056573054,2.915708032690734,17.110719434269456,17.110719434269456,False
6,23,20.0053,0.7,100.0,491.19,607.18,1478.02,1254.1,9.35,13.65,334.26,2323.9,8717.76,1.08,44.24,315.33,2388.1,8063.64,9.2307,0.02,366,2324,100.0,24.61,14.7869,175,140,358.75,32.76080432468101,337.714,30.884124238837817,8090.973999999999,35.88799144560854,26.182,2.3005151596979285,15.668379999999999,1.3267936489899177,126.49306449013947,3.3453895275132535,13.506935509860526,13.506935509860526,False
6,24,20.0038,0.7003,100.0,491.19,606.91,1483.97,1242.87,9.35,13.65,334.52,2323.9,8716.99,1.08,44.33,315.21,2388.04,8058.25,9.1843,0.02,365,2324,100.0,24.42,14.6586,175,140,346.67999999999995,26.679089189851215,326.422,25.155467994055932,8076.022,28.886913473058435,25.332,1.9020699251079003,15.18556,1.109447021267792,114.08490357142857,5.576232423634608,25.91509642857143,25.91509642857143,False
6,25,10.0077,0.251,100.0,489.05,604.76,1495.05,1297.13,10.52,15.49,394.9,2318.85,8773.69,1.26,45.4,371.99,2388.09,8132.48,8.6487,0.03,369,2319,100.0,28.76,17.166,175,140,358.668,32.849446266262035,337.756,30.992260001490212,8089.426000000001,37.132966889275615,26.212,2.313324447629425,15.68308,1.355617142485289,122.21910512265512,5.979140858614171,17.780894877344878,17.780894877344878,False
6,26,9.9988,0.25,100.0,489.05,605.18,1498.64,1307.25,10.52,15.49,395.25,2318.89,8779.87,1.26,45.12,372.25,2388.08,8134.2,8.6453,0.03,368,2319,100.0,28.45,17.1861,175,140,370.666,33.11681113875607,349.24,31.01170746669662,8103.2,38.70047609526416,26.994,2.2672295869629058,16.193019999999997,1.3429563868569911,127.42204781144781,3.318773620233296,12.577952188552189,12.577952188552189,False
6,27,20.0078,0.7012,100.0,491.19,607.25,1487.56,1251.46,9.35,13.66,335.11,2323.95,8727.4,1.08,44.48,315.34,2388.08,8062.77,9.1775,0.02,364,2324,100.0,24.5,14.6916,175,140,358.808,33.10875367633214,338.024,31.12542497701791,8090.267999999999,39.37707543736628,26.148000000000003,2.246613006283009,15.69784,1.350255717632768,123.3630697089947,3.442536490013089,16.6369302910053,16.6369302910053,False
6,28,10.006,0.25,100.0,489.05,604.16,1500.84,1300.28,10.52,15.49,394.74,2318.8,8776.08,1.26,45.18,372.32,2388.07,8132.03,8.6396,0.03,367,2319,100.0,28.47,17.2907,175,140,370.904,32.94577560173743,349.42199999999997,31.172079975516013,8103.945999999999,39.691913912031275,26.919999999999998,2.2491887426358836,16.1986,1.3916133101547947,122.11918743386245,4.1312918228743145,17.88081256613755,17.88081256613755,False
6,29,25.0071,0.62,60.0,462.54,536.64,1261.46,1043.33,7.05,9.03,175.08,1915.41,8011.21,0.94,36.65,164.84,2028.25,7871.39,10.8926,0.02,307,1915,84.93,14.39,8.595,175,140,339.01599999999996,95.23748909961894,319.348,89.8117763436398,8066.5740000000005,113.26145518224571,24.913999999999998,6.1413785097484395,14.98588,3.7361756646335533,118.90856147186147,3.6022509606725555,21.091438528138525,21.091438528138525,False
6,30,10.0002,0.25,100.0,489.05,604.63,1495.83,1302.03,10.52,15.49,394.94,2318.92,8777.91,1.26,45.25,371.36,2388.03,8130.77,8.6521,0.03,369,2319,100.0,28.55,17.2963,175,140,339.024,95.24335845611512,319.222,89.71985465882108,8066.232000000001,113.01500971109932,24.872000000000003,6.109134144868646,15.01194,3.7555877080691342,122.89373192640694,5.003097843640542,17.106268073593057,17.106268073593057,False
6,31,0.0006,0.001,100.0,518.67,642.19,1587.08,1406.82,14.62,21.61,553.65,2388.0,9060.84,1.3,47.23,522.24,2388.04,8130.3,8.4179,0.03,392,2388,100.0,39.03,23.3473,175,140,370.704,136.17087988993842,349.21999999999997,128.55305208356575,8065.452,112.44063687119476,26.988,8.867717857487348,16.24418,5.328623970313536,130.47803730158728,3.142105363448627,9.521962698412722,9.521962698412722,False
6,32,19.9995,0.7,100.0,491.19,607.19,1484.66,1243.56,9.35,13.65,335.35,2323.86,8728.13,1.08,44.09,314.88,2388.07,8060.04,9.2116,0.02,365,2324,100.0,24.54,14.7195,175,140,370.752,136.15523776190193,349.128,128.58352118370365,8064.906,112.46354222591371,26.996000000000002,8.864929779755732,16.24976,5.3266059182184655,128.71802795815296,2.992001231877138,11.281972041847041,11.281972041847041,False
6,33,34.9996,0.8415,100.0,449.44,555.3,1366.31,1125.7,5.48,8.0,193.89,2222.93,8350.21,1.02,41.68,183.14,2388.06,8068.99,9.31,0.02,332,2223,100.0,14.88,8.8546,175,140,330.582,155.55512968076636,311.29200000000003,146.6212983164451,8052.298,106.42888785475412,24.278,10.271746200135592,14.562540000000002,6.181872716499424,97.6054933862434,6.844789193776836,42.394506613756604,42.394506613756604,False
6,34,35.0056,0.8418,100.0,449.44,555.95,1367.2,1122.1,5.48,8.0,194.93,2222.93,8351.21,1.02,41.93,183.59,2388.01,8069.51,9.3065,0.02,333,2223,100.0,15.06,8.9313,175,140,334.552,150.77415401851883,315.042,142.1095708247688,8091.9220000000005,35.449521435415264,24.412,10.113657597526228,14.6298,6.10202654615661,131.8473105820106,2.4142497913542718,8.152689417989393,8.152689417989393,False
6,35,41.9988,0.8403,100.0,445.0,549.24,1347.96,1127.86,3.91,5.72,138.26,2211.95,8316.87,1.02,42.0,130.61,2388.0,8087.27,9.3921,0.02,333,2212,100.0,10.71,6.4009,175,140,283.216,167.8081466437194,266.892,158.1390633904223,8083.222,28.110043934507242,20.844,11.359059380071923,12.45072,6.8154518670444695,115.4732898148148,5.825678509916635,24.526710185185195,24.526710185185195,False
6,36,20.0013,0.7,100.0,491.19,606.64,1477.55,1239.69,9.35,13.65,335.19,2323.87,8724.28,1.08,44.07,315.4,2388.03,8065.93,9.2214,0.02,364,2324,100.0,24.44,14.6982,175,139,239.52399999999997,90.36051449610073,225.52399999999997,84.59568741963166,8070.348,10.181773912235746,17.926,6.239790060570939,10.7209,3.780074771085875,130.59241230158733,3.9027395890790553,8.40758769841267,8.40758769841267,False
6,37,19.9997,0.7,100.0,491.19,607.25,1484.88,1243.68,9.35,13.65,334.41,2323.94,8720.38,1.08,44.33,315.07,2388.11,8061.88,9.2081,0.02,364,2324,100.0,24.5,14.6606,175,138,239.336,90.11193639024759,225.56199999999998,84.64588808678202,8070.716,9.73972689554925,17.918,6.229207012132433,10.70912,3.7645584531256695,115.28467243867242,7.850233214153078,22.715327561327584,22.715327561327584,False
6,38,42.0042,0.8413,100.0,445.0,548.87,1355.8,1122.7,3.91,5.72,139.04,2211.96,8317.49,1.02,41.9,130.46,2388.08,8083.8,9.3614,0.02,331,2212,100.0,10.71,6.3884,175,137,228.36599999999999,99.84098421990855,215.026,94.00722488192082,8073.678,11.22267659695727,17.084000000000003,6.972447920207068,10.21588,4.204180948413131,129.5833415038665,3.1928194082998824,7.416658496133493,7.416658496133493,False
6,39,35.0074,0.84,100.0,449.44,555.82,1358.93,1133.49,5.48,8.0,193.96,2222.94,8351.47,1.03,41.74,183.55,2388.0,8064.33,9.3076,0.02,333,2223,100.0,14.7,8.9124,175,136,228.17199999999997,99.9231042852454,215.01799999999997,94.01057052268129,8072.642,11.92099282777614,17.012,7.000376418450644,10.212100000000001,4.20563290956307,108.90435778018278,11.059315036784685,27.095642219817222,27.095642219817222,False
6,40,25.002,0.6216,60.0,462.54,536.97,1271.82,1052.95,7.05,9.02,175.71,1915.36,8006.37,0.94,36.79,164.78,2028.31,7873.95,10.9054,0.02,306,1915,84.93,14.22,8.5425,175,135,235.66199999999998,92.63652125376917,221.852,87.34640502047024,8029.978,87.65256453749545,17.714,6.356829398371477,10.64042,3.810984823113303,93.3034838744589,8.775773087515505,41.696516125541095,41.696516125541095,False
6,41,10.0054,0.25,100.0,489.05,604.29,1497.71,1298.01,10.52,15.49,394.59,2318.88,8780.25,1.26,45.39,371.33,2388.07,8129.72,8.6344,0.03,369,2319,100.0,28.76,17.1247,175,134,247.542,110.64889818701326,233.038,104.26455423584768,8042.736,98.2012929140948,18.578,7.6596292338467595,11.125720000000001,4.541397071056432,115.1495427008177,8.564216058316175,18.850457299182295,18.850457299182295,False
6,42,25.0055,0.62,60.0,462.54,536.58,1256.92,1048.66,7.05,9.03,174.71,1915.31,8010.81,0.94,36.62,164.83,2028.26,7869.71,10.8864,0.02,307,1915,84.93,14.34,8.5533,175,133,215.602,102.01758118089265,202.99,96.03783082723204,8004.302000000001,123.24733047818822,16.546,7.016500552269618,9.904259999999999,4.1581033781040055,110.11237846320346,6.407057439698133,22.887621536796544,22.887621536796544,False
6,43,34.9997,0.84,100.0,449.44,555.42,1362.43,1127.88,5.48,8.0,194.54,2222.98,8354.85,1.02,41.84,183.48,2388.08,8076.47,9.272,0.02,334,2223,100.0,14.81,8.9562,175,132,226.702,94.33473045490734,213.594,88.67197262946188,8002.836,122.10360387801724,17.366000000000003,6.374125822416739,10.41782,3.754268293156463,113.52867991822993,4.698072759255136,18.471320081770074,18.471320081770074,False
6,44,9.9997,0.2511,100.0,489.05,604.64,1497.77,1300.57,10.52,15.49,394.26,2318.9,8770.99,1.26,45.25,371.87,2387.99,8134.13,8.6206,0.03,368,2319,100.0,28.68,17.2295,175,131,266.762,116.80731171463552,251.25799999999998,110.12111591334339,8016.795999999999,134.2752347977832,20.162,7.8155114995756945,12.08124,4.6549969450043625,128.06606806156805,2.551132182089724,2.9339319384319538,2.9339319384319538,False
6,45,42.0048,0.84,100.0,445.0,549.68,1352.36,1123.29,3.91,5.71,139.3,2211.92,8322.98,1.02,41.87,130.02,2388.03,8083.01,9.3673,0.02,331,2212,100.0,10.48,6.2827,175,130,259.47999999999996,124.76653136959457,244.30599999999998,117.7764803770261,8058.608,108.8088370492028,19.414,8.6597505737752,11.62928,5.166116345186192,88.81069426406927,7.660873652452697,41.18930573593073,41.18930573593073,False
6,46,35.0029,0.84,100.0,449.44,555.57,1362.29,1126.63,5.48,8.0,194.72,2223.03,8345.74,1.02,41.72,183.7,2388.06,8070.54,9.3118,0.02,334,2223,100.0,14.83,8.8313,175,129,219.506,100.2699999002694,206.78000000000003,94.84485304959911,8046.772,102.15485020301244,16.628,6.978923269387608,9.9706,4.202022928304882,122.2107385179635,7.2194495555725124,6.789261482036494,6.789261482036494,False
6,47,42.0018,0.84,100.0,445.0,549.68,1354.37,1125.46,3.91,5.72,138.83,2211.95,8330.13,1.02,41.94,130.74,2388.0,8085.56,9.3278,0.02,329,2212,100.0,10.66,6.3926,175,128,212.33,105.42859194734616,199.96200000000002,99.71464044963535,8089.942000000001,25.385853737861932,15.892,7.4581344852449405,9.53846,4.485744268569034,125.76588816738817,5.9779815558221365,2.2341118326118306,2.2341118326118306,False
6,48,0.0013,0.0012,100.0,518.67,642.27,1586.15,1399.42,14.62,21.61,553.37,2388.07,9063.49,1.3,47.35,521.31,2388.04,8143.13,8.4171,0.03,392,2388,100.0,38.94,23.3193,175,127,284.096,183.5080078089238,267.52799999999996,173.1611222821104,8103.274,32.926143564046185,20.717999999999996,12.610345752595363,12.41108,7.563074815311557,110.46029156584157,3.7054228748718403,16.539708434158428,16.539708434158428,False
6,49,34.9995,0.8401,100.0,449.44,555.36,1365.44,1125.53,5.48,8.0,194.21,2222.97,8345.52,1.02,41.76,183.12,2388.1,8066.81,9.3073,0.02,333,2223,100.0,14.71,8.848,175,126,244.086,175.10007233008224,229.77799999999996,165.11453757922112,8089.81,30.853110864224327,17.924,11.934757224175103,10.734779999999999,7.1454331916966325,99.6314152116402,8.53234926850785,26.368584788359797,26.368584788359797,False
6,50,0.0012,0.0,100.0,518.67,642.39,1590.07,1401.75,14.62,21.61,553.77,2388.06,9054.91,1.3,47.37,522.2,2388.04,8138.43,8.4226,0.03,394,2388,100.0,38.72,23.3156,175,125,326.98,208.09080902336854,308.21400000000006,196.1180633700016,8100.894,37.118212914958114,23.571999999999996,14.02956414148351,14.14136,8.435948984139245,123.57352506012504,4.331369479712849,1.4264749398749643,1.4264749398749643,False
6,51,0.002,0.0,100.0,518.67,642.25,1583.08,1404.37,14.62,21.61,553.84,2388.04,9058.32,1.3,47.17,522.14,2388.06,8134.24,8.4015,0.03,391,2388,100.0,38.96,23.3284,175,124,398.804,212.94744440823902,375.902,200.7495016681235,8113.634,34.96462254908823,28.398000000000003,14.415540919438303,17.04078,8.64338947010951,130.01395313852814,1.9880847527679213,-6.013953138528137,6.013953138528137,True
6,52,42.0002,0.84,100.0,445.0,550.2,1352.0,1120.88,3.91,5.71,138.77,2211.93,8324.99,1.02,41.91,130.5,2388.0,8083.53,9.3501,0.02,328,2212,100.0,10.65,6.3613,175,123,398.79200000000003,212.96575785792433,375.854,200.8227909874771,8113.228,35.38140924271133,28.395999999999997,14.4186174788015,17.03452,8.65303539152591,114.53086024531021,5.016490592125977,8.469139754689792,8.469139754689792,False
6,53,10.0074,0.25,100.0,489.05,604.45,1499.94,1307.73,10.52,15.49,394.95,2318.89,8777.04,1.26,45.21,371.15,2388.08,8135.45,8.6351,0.03,366,2319,100.0,28.34,17.1749,175,122,367.108,195.2681999712192,345.822,184.16992702393065,8111.692,33.89420186403875,26.276,13.20928953426338,15.80564,7.944661770207713,103.22540374473022,5.671351118053555,18.774596255269785,18.774596255269785,False
6,54,10.007,0.25,100.0,489.05,604.42,1497.91,1304.58,10.52,15.49,394.69,2318.88,8779.32,1.26,45.39,372.1,2388.07,8134.7,8.6738,0.03,369,2319,100.0,28.53,17.1519,175,121,407.204,169.8140762127806,383.61800000000005,160.27332317013932,8125.2699999999995,23.390336679925777,29.04,11.522271911389703,17.46642,6.929706219386213,124.97720846560847,2.8471615138012716,-3.97720846560847,3.97720846560847,True
6,55,20.0026,0.7014,100.0,491.19,607.25,1483.42,1247.0,9.35,13.66,335.52,2323.96,8719.0,1.08,44.28,315.38,2388.04,8065.68,9.2133,0.02,364,2324,100.0,24.44,14.803,175,120,363.554,149.56409405335245,342.254,141.10873814190225,8110.719999999999,33.569708816136334,26.183999999999997,10.219159945905536,15.763900000000001,6.133338014898571,132.08988359788358,3.0794245133830342,-12.089883597883585,12.089883597883585,True
6,56,42.0038,0.8409,100.0,445.0,549.26,1351.76,1125.49,3.91,5.71,138.77,2211.86,8321.07,1.02,42.08,130.69,2388.03,8085.99,9.3348,0.02,330,2212,100.0,10.64,6.3542,175,119,280.53999999999996,131.66257706728987,263.964,123.89555734569335,8101.07,32.01746164204964,20.520000000000003,9.161198065755368,12.369060000000001,5.571522268016158,121.25083087421838,4.304740662462992,-2.25083087421838,2.25083087421838,True
6,57,25.0073,0.6211,60.0,462.54,536.88,1260.57,1041.42,7.05,9.03,175.48,1915.41,8011.52,0.94,36.54,164.44,2028.27,7873.35,10.8501,0.02,306,1915,84.93,14.39,8.631,175,118,287.88199999999995,122.48416497653909,270.752,115.39328303675212,8059.034,108.18282178793342,21.268,8.262455446173366,12.823000000000002,5.025361834236407,122.95047629870128,6.589393676384913,-4.950476298701275,4.950476298701275,True
6,58,25.0043,0.62,60.0,462.54,536.8,1260.38,1053.04,7.05,9.03,175.43,1915.34,8014.79,0.94,36.54,164.94,2028.22,7873.84,10.8816,0.02,307,1915,84.93,14.33,8.6131,175,117,243.978,113.52705875693266,229.51,107.09148799040945,8006.7119999999995,124.08016146830006,18.466,7.6147770814384215,11.11064,4.613577430042754,129.5115945767196,3.9399056564683423,-12.511594576719602,12.511594576719602,True
6,59,10.0054,0.25,100.0,489.05,604.77,1502.72,1304.03,10.52,15.49,395.06,2318.88,8780.41,1.26,45.31,371.74,2388.08,8132.87,8.6319,0.03,369,2319,100.0,28.5,17.1475,175,116,244.052,113.64991055869794,229.43800000000002,106.97170897017591,8006.346,123.61006120053261,18.46,7.604870150107748,11.10976,4.612137227251581,125.22342073112073,3.336854559587148,-9.223420731120726,9.223420731120726,True
6,60,25.0001,0.6209,60.0,462.54,536.49,1257.96,1047.91,7.05,9.02,176.02,1915.4,8011.59,0.94,36.53,164.59,2028.3,7869.31,10.8861,0.02,307,1915,84.93,14.36,8.547,175,115,212.152,103.48806293481408,199.28,97.52371121937492,7967.072,131.018982670448,16.444,6.929367214977119,9.85856,4.188897502088095,104.24672526455029,8.662889958663966,10.753274735449708,10.753274735449708,False
6,61,35.008,0.84,100.0,449.44,555.66,1362.76,1123.6,5.48,8.0,195.14,2222.93,8351.82,1.02,41.88,182.93,2388.03,8067.84,9.3156,0.02,334,2223,100.0,14.84,8.9119,175,114,223.426,96.31730311839115,209.728,90.91263372051228,7963.442,127.09318419962243,17.284,6.273414540742529,10.370099999999999,3.791263292756108,114.37415774410776,5.551161559428597,-0.37415774410776237,0.37415774410776237,True
6,62,0.0021,0.0,100.0,518.67,642.64,1580.42,1401.91,14.62,21.61,554.3,2388.06,9057.4,1.3,47.43,521.52,2388.04,8137.19,8.4498,0.03,392,2388,100.0,38.89,23.3511,175,113,299.18999999999994,169.98967468643514,281.144,160.2517167770754,8016.210000000001,134.87049325185814,22.184,11.133473402312505,13.314119999999999,6.701498578825479,119.50620811688312,4.994255529578671,-6.506208116883116,6.506208116883116,True
6,63,10.0075,0.25,100.0,489.05,604.91,1495.78,1306.26,10.52,15.49,395.42,2318.89,8776.22,1.26,45.27,371.89,2388.12,8124.47,8.6348,0.03,369,2319,100.0,28.83,17.2152,175,112,343.188,157.99565918087768,322.534,149.07066891243213,8066.336,113.63112592947368,25.084,10.443310298942578,15.034539999999998,6.284105824459031,127.84649070466571,5.769294295773725,-15.846490704665712,15.846490704665712,True
